Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
فطس,1, الْفِطِّيسُ,3,no vowel, *فطس*	 الْفِطِّيسُ بِكَسْرِ الْفَاء وَتَشْدِيدِ الطَّاء الْمِطْرَقَةُ الْعَظِيمَةُ الْفَاء مَعَ الْعَيْنُ الْمُهْمَلَة يُقَالُ لَلَّذِينَ يَعْمَلُونَ بِأَيْدِيهِمْ فِي طِينٍ أَوْ بِنَاءٍ أَوْ حَفْرٍ الْفَعَلَةُ وَالْعَمَلَةُ وَمِنْهَا أَحْضَرَ فَعَلَةً لِهَدْمِ دَارِهِ وَتَسَخَّرَ الْأَمِيرُ الْعَمَلَةَ وَافْتَعَلَ كَذِبًا اخْتَلَقَهُ وَمِنْهُ الْخُطُوطُ تُفْتَعَلُ أَيْ تُزَوَّرُ وَكِتَابٌ مُفْتَعَلٌ مَصْنُوعٌ مُزَوَّرٌ الْفَاء مَعَ الْغَيْن الْمُعْجَمَة
فغر,2, فَغَرَ وَفُغِرَ,3,no vowel, *فغر*	 فَغَرَ فَاهُ فَتَحَهُ وَفُغِرَ فُوهُ بِنَفْسِهِ فُتِحَ وَيَتَعَدَّى وَلَا يَتَعَدَّى
فغل,1, الْفَغَالُ,3,no vowel, *فغل*	 فِي الْوَاقِعَات الْفَغَالُ وَالْقَلْتَبَانُ الَّذِي يَعْلَمُ فُجُورَ امْرَأَتِهِ وَهُوَ رَاضٍ الْفَاء مَعَ الْقَافِ
فقأ,7, الْفَقْءُ فَقَأْتُ وَتَفَقَّأَ يَتَفَقَّأْ وَفَقَأَ الْفَقْءِ الْفَقْءَ,3,vowel, *فقأ*	 الْفَقْءُ الشَّقُّ يُقَالُ فَقَأْتُ الْبَثْرَةَ فَانْفَقَأَتْ وَتَفَقَّأَ الدُّمَّلُ تَشَقَّقَ وَمِنْهُ حَدِيثُ عُمَرَ  رَضِيَ اللَّهُ عَنْهُ  مَنْ وَافَاكَ مِنْ الْجُنْدِ مَا لَمْ يَتَفَقَّأْ الْقَتْلَى فَأَشْرِكْهُ فِي الْغَنِيمَةِ يَعْنِي إنْ حَضَرَ وَقْتَ الْحَرْبِ فِي فَوْرِ الْقِتَال أَمَّا بَعْدَ أَنْ وَضَعَتْ الْحَرْبُ أَوْزَارَهَا وَتَشَقَّقَتْ جِيَفُ الْقَتْلَى فَلَا وَهَذِهِ عِبَارَةٌ عَنْ تَطَاوُلِ الزَّمَان بَعْدَ الْحَرْب وَرُوِيَ مَا لَمْ يَتَقَفَّ أَيْ مَا لَمْ يَجِئْ خَلَفَهُمْ يَعْنِي بَعْدَ انْقِضَاء الْحَرْب وَفَقَأَ الْعَيْنُ عَارهَا بِأَنْ شَقَّ حَدَقَتَهَا وَقَوْلُهُمْ أَبُو حَنِيفَةَ  رَحِمَهُ اللَّهُ  سَوَّى بَيْنَ الْفَقْءِ وَالْقَلْعِ أَرَادُوا التَّسْوِيَةَ حُكْمًا لَا لُغَةً لِأَنَّ الْفَقْءَ مَا ذُكِرَ وَالْقَلْعَ أَنْ يَنْزِعَ حَدَقَتَهَا بِعُرُوقِهَا
فقد,10, فَقَدْتُ فَاقِدٌ مَفْقُودٌ وَتَفَقَّدْتُهُ وَافْتَقَدْتُهُ وَافْتَقَدْتُهُ فَقَدْتُهُ تُفْتَقَدُ تُفْقَدُ يُفْقِدُ,3,no vowel, *فقد*	 فَقَدْتُ الشَّيْءَ غَابَ عَنِّي وَأَنَا فَاقِدٌ وَالشَّيْءُ مَفْقُودٌ وَتَفَقَّدْتُهُ وَافْتَقَدْتُهُ تَطَلَّبْتُهُ وَافْتَقَدْتُهُ بِمَعْنَى فَقَدْتُهُ وَمِنْهُ الْحَدِيثُ الْخُطُوطُ تُفْتَقَدُ أَيْ تُفْقَدُ وَتَفُوتُ وَأَمَّا قَوْلُهُ الْجُنُون يُفْقِدُ شَهْوَةَ الْجِمَاعِ فَالصَّوَابُ يُعْدِم أَوْ يُزِيلُ لِأَنَّ الْإِفْقَادَ غَيْرُ ثَبَتٍ
فقر,6, الْفَقِيرُ الْفَقِيرُ وَالْفَقِير فُقُرٌ فَقَارِ فَقَارَة,3,no vowel, *فقر*	 الْفَقِيرُ أَحْسَنُ حَالًا مِنْ الْمِسْكِينِ وَقِيلَ عَلَى الْعَكْس لِأَنَّ اللَّهَ تَعَالَى قَالَ أَمَّا السَّفِينَةُ فَكَانَتْ لِمَسَاكِينَ فَأَخْبَرَ أَنَّ لَهُمْ سَفِينَةً وَهِيَ تُسَاوِي جُمْلَة وَقَالَ لِلْفُقَرَاءِ الَّذِينَ أُحْصِرُوا فِي سَبِيلِ اللَّهِ لَا يَسْتَطِيعُونَ ضَرْبًا فِي الْأَرْضِ وَأَمَّا قَوْلُ الرَّاعِي أَمَّا الْفَقِيرُ الَّذِي كَانَتْ حَلُوبَتُهُ وَفْقَ الْعِيَالِ فَلَمْ يُتْرَكْ لَهُ سَبَدُ فَمَعْنَاهُ كَانَتْ لَهُ حَلُوبَةٌ فِيمَا مَضَى فَالْآن مَا بَقِيَتْ لَهُ تِلْكَ الْحَالَة وَالْحَلُوبَةُ النَّاقَةُ الَّتِي تُحْلَب وَقَوْلُهُ لَمْ يُتْرَكْ لَهُ سَبَدٌ مِنْ مَثَلِ الْعَرَبِ فِي النَّفْيِ الْعَامِّ مَا لَهُ سَبَدٌ وَلَا لَبَدٌ أَيْ شَيْءٌ وَالسَّبَدُ فِي الْأَصْل الشَّعْرُ وَاللَّبَدُ الصُّوفُ وَفْقَ الْعِيَالِ أَيْ لَبَنُهَا يَكْفِيهِمْ وَالْفَقِير البير وَجَمْعُهُ فُقُرٌ وَأَفْقَرْتُ فُلَانًا بَعِيرًا أَيْ أَعَرْتُهُ إيَّاهُ لِيَرْكَبَهُ مَأْخُوذٌ مِنْ فَقَارِ الظَّهْرِ وَهِيَ خَرَزَاتُهُ الْوَاحِدَةُ [فَقَارَة] وَأَفْقَرَ فِي ن ج
فقم,1, تَفَاقَمَ,3,no vowel, *فقم*	 تَفَاقَمَ الْأَمْرُ اشْتَدَّ وَعَظُمَ
فقه,1, فَقِهَ,3,no vowel, *فقه*	 فَقِهَ الْمَعْنَى فَهِمَهُ وَأَفْهَمَهُ غَيْرَهُ الْفَاء مَعَ الْكَافِ
فكك,11, الْفَكَّانِ وَفَكَّ وَانْفَكَّ وَتَفَكَّكَ تَفَكَّكَ وَفَكُّ يَفْتُكْهُ يَفُكَّ وَفَكَّ وَافْتَكَّهُ وَفَكُّ,3,no vowel, *فكك*	 الْفَكَّانِ اللَّحْيَانِ وَفَكَّ الْعَظْمَ أَزَالَهُ مِنْ مَفْصِلِهِ وَانْفَكَّ بِنَفْسِهِ وَتَفَكَّكَ إذَا انْفَرَجَ وَانْفَصَلَ وَمِنْهُ قَوْلُ مُحَمَّدٍ  رَحِمَهُ اللَّهُ  تَفَكَّكَ السَّرْجُ وَفَكُّ الْخِتَامِ فَضُّهُ وَكَسْرُهُ وَقَوْلُهُ فِي كِتَاب الْقَاضِي وَلَا يَفْتُكْهُ إلَّا بِحَضْرَةِ الْخَصْم أَيْ لَا يَفُكَّ خَاتَمَهُ وَإِنْ لَمْ نَسْمَعهُ وَفَكَّ الرَّهْنَ وَافْتَكَّهُ إذَا أَخْرَجَهُ مِنْ يَدِ الْمُرْتَهِنِ وَخَلَّصَهُ وَفَكُّ الرَّقَبَة فِي ف ص
فكل,0,,3,no vowel, *فكل*	 فِي الْحَدِيثِ وَجَدْتُنِي أُفْكَلُ أَيْ تُرْعَدُ فَرَائِصِي مِنْ الْأَفْكَلِ وَهُوَ الرِّعْدَةُ وَفِيهِ نَظَرٌ لِأَنَّهُمْ قَالُوا لَا فِعْلَ لَهُ
فكه,8, الْفَاكِهَةُ يُتَفَكَّهُ الْفُكَاهَةُ فَكِهٌ فَكِهَ فَكَاهَةً فَكِهِينَ وَفَاكِهِينَ,3,no vowel, *فكه*	 الْفَاكِهَةُ مَا يُتَفَكَّهُ بِهِ أَيْ يُتَنَعَّمُ بِأَكْلِهِ وَيُتَلَذَّذُ مِنْهَا الْفُكَاهَةُ الْمُزَاحُ وَرَجُلٌ فَكِهٌ طَيِّبُ النَّفْسِ مَزَّاحٌ ضَحُوكٌ وَقَدْ فَكِهَ بِالْكَسْرِ فَكَاهَةً بِالْفَتْحِ وَفِي التَّنْزِيل فَكِهِينَ أَيْ أَشِرِينَ بَطِرِينَ وَفَاكِهِينَ أَيْ نَاعِمِينَ الْفَاء مَعَ اللَّام
فلت,8, الِانْفِلَاتُ فَلْتَةً وَالتَّفَلُّتُ انْفَلَتَتْ انْفَلَتَتْ وَافْتُلِتَتْ وَتَفَلَّتَ فَتَفَلَّتَ,3,no vowel, *فلت*	 الِانْفِلَاتُ خُرُوجُ الشَّيْءِ فَلْتَةً أَيْ بَغْتَةً وَكَذَلِكَ الْإِفْلَاتُ وَالتَّفَلُّتُ وَمِنْهُ الدَّابَّة إذَا أَفْلَتَتْ مِنْ الْمُشْرِك وَلَيْسَ لَهَا سَائِقٌ وَلَا قَائِدٌ أَيْ خَرَجَتْ مِنْ يَدِهِ وَنَفَرَتْ وَيُرْوَى انْفَلَتَتْ وَأُجْبِرَ الْقَصَّارُ إذَا انْفَلَتَتْ مِنْهُ الْمِدَقَّةُ أَيْ خَرَجَتْ مِنْ يَدِهِ وَافْتُلِتَتْ فُلَانَةُ نَفْسُهَا إذَا مَاتَتْ فُجَاءَةً وَتَفَلَّتَ عَلَيْنَا فُلَانٌ أَيْ تَوَثَّبَ وَمِنْهُ حَدِيثُ أُمِّ هَانِئٍ فَتَفَلَّتَ عَلَيْهِمَا لَيَقْتُلَهُمَا
فلج,12, الْفَلَجُ الْفِلْجِ الْفَلِجُ وَالْفِلْجُ فَفَلَجَا الْفَلْجُ فَلَّجْتُ وَفَلَجْتُ فَلْجَيْن الْفَالِجُ الْمَفْلُوج الْمُفَلَّجُ,3,no vowel, *فلج*	 الْفَلَجُ بِالْفَتْحِ خُمْسَا الْكُرِّ الْمُعَدَّل عَنْ شَيْخِنَا أَبِي عَلِيٍّ وَعَنْ عَلِيِّ بْنِ عِيسَى هُوَ أَكْبَرُ مِنْ الْفِلْجِ وَفِي التَّهْذِيب الْفَلِجُ نِصْفُ الْكُرِّ الْكَبِير وَالْفِلْجُ الْمِكْيَالُ الَّذِي يُقَالُ لَهُ بِالسُّرْيَانِيَّةِ فَالَغَا وَمِنْهُ حَدِيثُ عُمَرَ أَنَّهُ بَعَثَ حُذَيْفَةَ وَابْنَ حُنَيْفٍ إلَى السَّوَادِ [فَفَلَجَا] الْجِزْيَةَ عَلَى أَهْلِهِ أَيْ فَرَضَاهَا وَقَسَمَاهَا وَإِنَّمَا أَخَذُوا الْقِسْمَةَ مِنْ هَذَا الْمِكْيَال لِأَنَّ خَرَاجَهُ كَانَ طَعَامًا وَقِيلَ الْفَلْجُ الْقِسْمَةُ عَنْ شِمْرٍ يُقَالُ فَلَّجْتُ الْمَالَ بَيْنَهُمْ أَيْ قَسَّمْتُهُ وَفَلَجْتُ الشَّيْءَ [فَلْجَيْن] أَيْ شَقَقْتُهُ نِصْفَيْنِ وَمِنْهُ الْفَالِجُ فِي مَصْدَر [الْمَفْلُوج] لِأَنَّهُ ذَهَابُ النِّصْفِ عَنْ ابْنَ دُرَيْدٍ وَالْأَفْلَجُ الْمُتَبَاعِدُ مَا بَيْنَ الرِّجْلَيْنِ وَأَمَّا الْمُفَلَّجُ الْأَسْنَان فَلَا يُقَال إلَّا أَفْلَجُ الْأَسْنَانِ
فلح,3, اسْتَفْلِحِي الْفَلَاحِ يُفْلَحُ,3,no vowel, *فلح*	 ابْنُ مَسْعُودٍ  رَضِيَ اللَّهُ عَنْهُ  اسْتَفْلِحِي بِأَمْرِك أَيْ فُوزِي بِأَمْرِك وَاسْتَبِدِّي بِهِ مِنْ الْفَلَاحِ وَهُوَ الْفَوْزُ بِالْمَطْلُوبِ وَمَدَارُ التَّرْكِيب عَلَى الشَّقِّ وَالْقَطْعِ وَمِنْهُ الْحَدِيدُ بِالْحَدِيدِ يُفْلَحُ وَالْأَفْلَحُ الْمَشْقُوقُ الشِّفَةِ السُّفْلَى وَبِهِ سُمِّيَ أَفْلَحُ أَبُو الْقُعَيْس أَوْ أَخُو أَبِي الْقُعَيْسِ عَمُّ عَائِشَةَ مِنْ الرَّضَاعَة وَفِي غَيْرِ الْحَدِيثِ اسْتَفْلِجِي بِالْجِيمِ مِنْ الْفُلْجِ وَهُوَ الظُّفُر
فلس,2, مُفَلَّسٌ كَالْفُلُوسِ,3,no vowel, *فلس*	 فَرَسٌ مُفَلَّسٌ فِي جِلْدِهِ لُمَعٌ كَالْفُلُوسِ
فلسط,1, فِلَسْطِينُ,4,no vowel, *فلسط*	 فِلَسْطِينُ مِنْ أَجْنَادِ الشَّامِ
فلع,1, تَفَلَّعَ,3,no vowel, *فلع*	 تَفَلَّعَ رَأْسُهُ تَشَقَّقَ وَأَمَّا تَفَلَّقَتْ الْيَدُ إذَا تَشَقَّقَتْ فَهُوَ بِالْقَافِ
فلق,8, الْفَلْقُ فَلَقَهُ وَتَفَلَّقَتْ وَالْفِلْقَةُ فِلْقَةُ وَفِلْقٌ وَالْفَيْلَقُ الْفَيْلَقُ,3,no vowel, *فلق*	 وَعَنْ الْغُورِيِّ الْفَلْقُ الشَّقُّ مِنْ بَاب ضَرَبَ يُقَالُ فَلَقَهُ فَانْفَلَقَ وَمِنْهُ قَوْلُ مُحَمَّدٍ  رَحِمَهُ اللَّهُ  وَتَفَلَّقَتْ الْقَصْعَةُ وَانْفَلَعَتْ تَصْحِيفٌ وَالْفِلْقَةُ الْقِطْعَةُ وَمِنْهَا قَوْلُهُ كَأَنَّهَا فِلْقَةُ قَمَرٍ وَفِلْقٌ مِنْ مَدَرَ وَالْفَيْلَقُ الْكَتِيبَةُ الْعَظِيمَة وَأَمَّا الْفَيْلَقُ لِمَا يُتَّخَذُ مِنْهُ الْقَزُّ فَتَعْرِيبُ بيله وَالْفَاءُ فِيهِمَا مَفْتُوحَة
فلك,2, بِفَلَكَةِ فَلَكَةِ,3,no vowel, *فلك*	 فِي حَدِيثِ عَائِشَةَ رَضِيَ اللَّهُ عَنْهَا وَلَوْ بِفَلَكَةِ مِغْزَلٍ هَذَا عَلَى حَذْفِ الْمُضَافِ وَقَدْ جَاءَ صَرِيحًا فِي شَرْحِ الْإِرْشَادِ وَلَوْ بِدَوْرِ فَلَكَةِ مِغْزَلٍ وَهُوَ مَثَلٌ فِي الدَّوَرَانِ وَالْغَرَضُ لَقَلِيل الْمُدَّةِ
فلل,2, الْفَلُّ فَلَّهُ,3,no vowel, *فلل*	 الْفَلُّ الْمُنْهَزِمُونَ مِنْ فَلَّهُ إذَا كَسَرَهُ وَالْفَلَق الْمُهْرُ وَالْجَمْعُ أَفْلَاءٌ كَعَدُوٍّ وَأَعْدَاءٍ
فلي,3, فَلَى فَلْيًا لِيَفْلِيَهُ,3,vowel, *فلي*	 فَلَى رَأْسَهُ وَثِيَابَهُ فَلْيًا فَتَّشَ عَنْ الْقَمْلِ وَمِنْهُ دَفَعَ إلَى رَجُلٍ ثَوْبًا لِيَفْلِيَهُ الْفَاء مَعَ النُّونِ
فنجن,1, الْفِنْجَانُ,4,no vowel, *فنجن*	 الْفِنْجَانُ تَعْرِيب بنكان
فنق,1, بِالْفَنِيقِ,3,no vowel, *فنق*	 فِي خِزَانَة الْأَكْمَل سَعْدِ بْنِ أَبِي وَقَّاصٍ وَسَعِيدِ بْنِ زَيْدٍ  رَضِيَ اللَّهُ عَنْهُ  مَا سَكَنَا بِالْفَنِيقِ وَهُوَ مَوْضِعٌ عَلَى عَشَرَةِ أَمْيَالٍ مِنْ الْمَدِينَةِ
فني,2, الْفَانِي فَنِيَ,3,vowel, *فني*	 الشَّيْخُ الْفَانِي الَّذِي فَنِيَ قُوَاهُ وَالْفِنَاءُ سَعَةٌ أَمَامَ الْبُيُوتِ وَقِيلَ مَا امْتَدَّ مِنْ جَوَانِبِهَا الْفَاء مَعَ الْوَاو
فوت,4, الِافْتِيَاتُ الْفَوْت افْتَاتَ يُفْتَاتُ,3,vowel, *فوت*	 الِافْتِيَاتُ الِاسْتِبْدَادُ بِالرَّأْيِ افْتِعَال مِنْ [الْفَوْت] السَّبْقُ وَمِنْهُ خَشِيَ أَنْ يَكُونَ افْتَاتَ عَلَى رَسُولِ اللَّهِ  صَلَّى اللَّهُ عَلَيْهِ وَآلِهِ وَسَلَّمَ  وَفِي حَدِيثِ عَبْدِ الرَّحْمَنِ بْنِ أَبِي بَكْرٍ أَمِثْلِي يُفْتَاتُ عَلَيْهِ فِي بَنَاتِهِ مَبْنِيًّا لِلْمَفْعُولِ أَيْ لَا يَصْلُح أَمْرُهُنَّ بِغَيْرِ إذْنِي
فود,2, فَادَ يَفُودُ,3,vowel, *فود*	 فَادَ يَفُودُ مَاتَ وَبِاسْمِ الْفَاعِلِ مِنْهُ سُمِّيَ وَالِدُ عَمْرِو بْنِ فَائِدٍ فِي زَلَّة الْقَارِيّ
فور,10, فَارَ يَفُورُ فَوْرًا وَفَوَرَانًا الْفَوْرِ فَارَتْ فَوْرِهِ فَوْرِهِ وَفَوْرَتِهِ فَوْرِي,3,vowel, *فور*	 فَارَ الْمَاءُ مِنْ الْأَرْضِ يَفُورُ [فَوْرًا] [وَفَوَرَانًا] نَبَعَ وَخَرَجَ وَقَوْلُ الْفُقَهَاءِ الْأَمْرُ عَلَى الْفَوْرِ لَا عَلَى التَّرَاخِي أَيْ عَلَى الْحَالِ وَهُوَ فِي الْأَصْل مَصْدَر فَارَتْ الْقِدْرُ إذَا غَلَتْ فَاسْتُعِيرَ لِلسُّرْعَةِ ثُمَّ سُمِّيَتْ بِهِ الْحَالَةُ الَّتِي لَا رَيْثَ فِيهَا وَلَا لَبْثَ فَقِيلَ جَاءَ فُلَانٌ وَخَرَجَ مِنْ فَوْرِهِ أَيْ مِنْ سَاعَتِهِ وَفِي التَّكْمِلَة فَعَلَ ذَلِكَ مِنْ فَوْرِهِ وَفَوْرَتِهِ إذَا وَصَلَ الْفِعْلَ بِالْآخَرِ وَفِي الصِّحَاحِ ذَهَبْتُ فِي حَاجَةٍ ثُمَّ أَتَيْتُ فُلَانًا مِنْ [فَوْرِي] أَيْ قَبْلَ أَنْ أَسْكُنَ وَالتَّحْقِيق الْأَوَّلُ
فوض,10, التَّفْوِيضُ الْمُفَوِّضَةُ فَوَّضَتْ فَاوَضَهُ فَوْضَى فَوْضَى الْمُفَاوَضَةِ وَتَفَاوَضَ فَيْضِ وَاسْتِفَاضَةِ,3,vowel, *فوض*	 التَّفْوِيضُ التَّسْلِيمُ وَتَرْكُ الْمُنَازَعَةِ وَمِنْهُ الْمُفَوِّضَةُ فِي حَدِيثِ ابْنِ مَسْعُودٍ  رَضِيَ اللَّهُ عَنْهُ  وَهِيَ الَّتِي فَوَّضَتْ بُضْعَهَا إلَى زَوْجِهَا أَيْ زَوَّجَتْهُ نَفْسَهَا بِلَا مَهْرٍ وَمَنْ رَوَى بِفَتْحِ الْوَاوِ عَلَى مَعْنَى أَنَّ وَلِيَّهَا زَوَّجَهَا بِغَيْرِ تَسْمِيَةِ الْمَهْرِ فَفِيهِ نَظَرٌ وَيُقَالُ فَاوَضَهُ فِي كَذَا إذَا حَاوَرَهُ وَفَعَلَ مِثْلَ فِعْلِهِ وَالنَّاسُ فَوْضَى فِي هَذَا الْأَمْرِ أَيْ سَوَاءٌ لَا تَبَايُنَ بَيْنَهُمْ وَكَانَتْ خَيْبَرُ فَوْضَى أَيْ مُخْتَلِطَة مُشْتَرَكَة وَمِنْهَا شَرِكَةُ الْمُفَاوَضَةِ وَتَفَاوَضَ الشَّرِيكَانِ تَسَاوَيَا وَاشْتِقَاقهَا مِنْ فَيْضِ الْمَاءِ وَاسْتِفَاضَةِ الْخَبَرِ خَطَأٌ
فوق,10, فَوْقَ فَوْقَ فَوْقَ فَوْقَ فَوْقَ فَوْقَ فَوْقَهَا فَوْقَ فَاقَ فُوَاقٍ,3,vowel, *فوق*	 فَوْقَ مِنْ ظُرُوف الْمَكَان نَقِيض تَحْتَ يُقَالُ زَيْدٌ فَوْقَ السَّطْح وَالْعِمَامَةُ فَوْقَ الرَّأْسِ وَعَلَيْهِ قَوْله تَعَالَى فَاضْرِبُوا فَوْقَ الْأَعْنَاقِ وَقَدْ اُسْتُعِيرَ بِمَعْنَى الزِّيَادَةِ فَقِيلَ هَذَا فَوْقَ ذَلِكَ أَيْ زَائِدٌ عَلَيْهِ وَالْعَشَرَة فَوْقَ التِّسْعَةِ وَمِنْهُ بَعُوضَةً فَمَا [فَوْقَ]هَا أَيْ فَمَا زَادَ عَلَيْهَا فِي الصِّغَرِ أَوْ الْكِبَرِ وَعَلَيْهِ قَوْلُهُ عَزَّ وَجَلَّ فَإِنْ كُنَّ نِسَاءً فَوْقَ اثْنَتَيْنِ وَهِيَ فِي كِلْتَا الْآيَتَيْنِ فِي مَوْضِعِهَا وَلَمْ يَذْكُر أَحَدٌ مِنْ الْمُحَقِّقِينَ أَنَّهَا صِلَةٌ وَمِنْ الْمُشْتَقِّ مِنْهَا فَاقَ النَّاسَ إذَا فَضَلَهُمْ وَهُوَ فَائِقٌ فِي الْعِلْم وَالْغِنَى وَقَسَمَ غَنَائِمَ خَيْبَرَ عَنْ فُوَاقٍ أَيْ صَادِرًا عَنْ سُرْعَةٍ يَعْنِي قَسَّمَهَا سَرِيعًا وَتَمَامُ التَّحْقِيق فِي الْمُعْرَبِ
فوم,1, الْفَامِيُّ,3,vowel, *فوم*	 الْفَامِيُّ بِتَشْدِيدِ الْيَاء السُّكَّرِيُّ وَهُوَ الَّذِي يُسَمِّيهِ الْعَوَامُّ الْبَيَّاعُ
فوه,2, الْفُوهُ فِيهِ,3,vowel, *فوه*	 الْفُوهُ بِالضَّمِّ الطِّيبُ وَالْجَمْع أَفْوَاهٌ وَأَفَاوِيهُ جَمْعُ الْجَمْعِ وَمِنْهُ وَلَوْ أَنَّ رَجُلًا اتَّخَذَ مِنْ الْخَمْرِ عِطْرًا أَوْ أَلْقَى فِيهِ أَفَاوِيَهُ وَقِيلَ مَا يُعَالَجُ بِهِ كَالتَّوَابِلِ مِنْ الْأَطْعِمَة يُقَالُ هُوَ مِنْ أَفْوَاهِ الطِّيبِ وَأَفْوَاه الْبُقُول لِأَصْنَافِهَا وَأَخْلَاطِهَا الْفَاء مَعَ الْهَاء
فهد,2, الْفَهْدُ فُهُودٌ,3,no vowel, *فهد*	 الْفَهْدُ بِالْفَارِسِيَّةِ يُوزِ وَالْجَمْعُ فُهُودٌ
فهر,2, فُهْرِهِمْ فِهْرٍ,3,no vowel, *فهر*	 فِي الْحَدِيثِ كَأَنَّهُمْ الْيَهُودُ خَرَجُوا مِنْ فُهْرِهِمْ بِضَمِّ الْفَاء أَيْ مِنْ مِدْرَاسِهِمْ أَوْ فِهْرٍ فِي م ر الْفَاء مَعَ الْيَاء
فيأ,4, الْفَيْءُ أَفْيَاءٌ وَفُيُوءٌ الْفَيْءُ,3,vowel, *فيأ*	 الْفَيْءُ بِوَزْنِ الشَّيْءِ مَا نَسَخَ الشَّمْسَ وَذَلِكَ بِالْعَشِيِّ وَالْجَمْعُ أَفْيَاءٌ وَفُيُوءٌ وَالظِّلُّ مَا نَسَخَتْهُ الشَّمْسُ وَذَلِكَ بِالْغَدَاةِ وَأَمَّا الْفَيْءُ فِي مَعْنَى الْغَنِيمَة فَقَدْ ذُكِرَ فِي غ ن وَالْهَمْزَة بَعْدَ الْيَاء فِي كِلَيْهِمَا وَالتَّشْدِيد لَحْنٌ
فيح,1, فَيْحُ,3,vowel, *فيح*	 فَيْحُ جَهَنَّم شِدَّةُ حَرِّهَا
فيد,2, اسْتَفَادَهُ اسْتَفَدْتُ,3,vowel, *فيد*	 أَفَادَنِي مَالًا أَعْطَانِي وَأَفَادَهُ بِمَعْنَى اسْتَفَادَهُ وَمِنْهُ بَعْدَمَا أَفَدْتُ الْفَرَسَ أَيْ وَجَدْتُهُ وَحَصَّلْتُهُ وَهُوَ أَفْصَحُ مِنْ اسْتَفَدْتُ
فيض,2, فَاضَ فَاضَتْ,3,vowel, *فيض*	 فَاضَ الْمَاءُ انْصَبَّ عَنْ امْتِلَاءٍ وَمِنْهُ فَاضَتْ نَفْسُهُ إذَا مَاتَ وَفَاظَ بِالظَّاءِ مِنْ غَيْر ذِكْرِ النَّفْسِ وَأَفَاضَ الْمَاءَ صَبَّهُ بِكَثْرَةٍ وَمِنْهُ أَفَاضُوا مِنْ عَرَفَاتٍ إذَا دَفَعُوا بِكَثْرَةٍ وَطَوَاف الْإِفَاضَة هُوَ طَوَافُ الزِّيَارَةِ
فيم,3, الْفَيُّومِ الْفَيْمَانُ فَيْمَانًا,3,vowel, *فيم*	 فِي حَدِيثِ ابْنِ مَسْعُودٍ  رَضِيَ اللَّهُ عَنْهُ  جَاءَ بَابَاقَ مِنْ الْفَيُّومِ هِيَ مِنْ كُورِ مِصْرَ قَرِيبَة مِنْ عَيْنِ شَمْسٍ الْفَيْمَانُ تَعْرِيبُ بيمان وَمِنْهُ اشْتَرَى كَذَا [فَيْمَانًا] مِنْ صُبْرَةٍ بَاب الْقَاف  الْقَاف مَعَ الْهَمْزَة فَارِغٌ الْقَاف مَعَ الْبَاء
قبب,3, الْقُبَّةُ قِبَابٌ قُبْقُبَةَ,3,no vowel, *قبب*	 الْقُبَّةُ الخرقاهة وَكَذَا كُلُّ بِنَاءٍ مُدَوَّر وَالْجَمْعُ قِبَابٌ أَبُو قُبْقُبَةَ فِي ل ق
قبر,13, قَبَرَ قَبْرًا قَبْرٍ يُقْبَرَ وَالْقَابِرُ وَالْمُقْبِرُ وَالْقَبْرُ الْقُبُورِ وَالْمَقْبُرَةُ الْقَبْرِ وَالْمَقْبَرُ وَالْمَقَابِرُ الْمَقْبُرِيُّ,3,no vowel, *قبر*	 قَبَرَ الْمَيِّتَ فِيهِ [قَبْرًا] مِنْ بَابَيْ طَلَبَ وَضَرَبَ وَأَقْبَرَهُ صَيَّرَهُ ذَا قَبْرٍ أَوْ أَمَرَ بِأَنْ يُقْبَرَ وَالْقَابِرُ الدَّافِنُ بِيَدِهِ وَالْمُقْبِرُ هُوَ اللَّهُ تَعَالَى وَالْقَبْرُ وَاحِدُ الْقُبُورِ وَالْمَقْبُرَةُ بِضَمِّ الْبَاء مَوْضِعُ الْقَبْرِ وَالْفَتْحُ لُغَةٌ وَالْمَقْبَرُ بِالْفَتْحِ لَا غَيْرُ وَالْمَقَابِرُ جَمْعٌ لَهُمَا وَهُوَ الْمَقْبُرِيُّ
قبس,1, قُبَيْسٍ,3,no vowel, *قبس*	 أَبُو قُبَيْسٍ جَبَلٌ بِمَكَّةَ
