Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
مضض,118," مَضَّني مضى مَضَّني يُمِضُّ مَضٍّ والمَضَضُ مَضِضْتَ تمض مضضا ومضيضا ومضاضة والمضمضة مَضْمَضْتُ وتَمَضْمَضَ وتَمَضْمَضَ تمضمضا 'مضض', مَضَّني مضى مَضَّني يُمِضُّ مَضٍّ والمَضَضُ مَضِضْتَ تمض مضضا ومضيضا ومضاضة والمضمضة مَضْمَضْتُ وتَمَضْمَضَ وتَمَضْمَضَ تمضمضا 'مضض', مَضَّني مضى مَضَّني يُمِضُّ مَضٍّ والمَضَضُ مَضِضْتَ تمض مضضا ومضيضا ومضاضة والمضمضة مَضْمَضْتُ وتَمَضْمَضَ وتَمَضْمَضَ تمضمضا 'مضض', مَضَّني مضى مَضَّني يُمِضُّ مَضٍّ والمَضَضُ مَضِضْتَ تمض مضضا ومضيضا ومضاضة والمضمضة مَضْمَضْتُ وتَمَضْمَضَ وتَمَضْمَضَ تمضمضا 'مضض', مَضَّني مضى مَضَّني يُمِضُّ مَضٍّ والمَضَضُ مَضِضْتَ تمض مضضا ومضيضا ومضاضة والمضمضة مَضْمَضْتُ وتَمَضْمَضَ وتَمَضْمَضَ تمضمضا 'مضض', مَضَّني مضى مَضَّني يُمِضُّ مَضٍّ والمَضَضُ مَضِضْتَ تمض مضضا ومضيضا ومضاضة والمضمضة مَضْمَضْتُ وتَمَضْمَضَ وتَمَضْمَضَ تمضمضا 'مضض', مَضَّني مضى مَضَّني يُمِضُّ مَضٍّ والمَضَضُ مَضِضْتَ تمض مضضا ومضيضا ومضاضة والمضمضة مَضْمَضْتُ وتَمَضْمَضَ وتَمَضْمَضَ تمضمضا",3,no vowel, *مضض* أمَضَّني الجرحُ إمْضاضاً إذا أوجعَك وفيه لغةٌ أخرى [[[[[[[[[[[[[[مَضَّني]]]]]]]]]]]]]] الجرح ولم يعرفها الاصمعي وقال ثعلب يقال قد أمَضَّني الجرحُ قال وكان من [[[[[[[مضى]]]]]]] يقول [[[[[[[[[[[[[[مَضَّني]]]]]]]]]]]]]] بغير ألف والكُحْلُ يُمِضُّ العين أي يحرقها وكَحَلَهُ بمُلْمولٍ  مَضٍّ أي حارّ والمَضَضُ وجعُ المصيبةِ وقد مَضِضْتَ يا رجل بالكسر [[[[[[[تمض]]]]]]] [[[[[[[مضضا]]]]]]] [[[[[[[ومضيضا]]]]]]] [[[[[[[ومضاضة]]]]]]] [[[[[[[والمضمضة]]]]]]] تحريك الماء في الفم ويقال ما مَضْمَضْتُ عيني بنومٍ أي ما نمت وتَمَضْمَضَ في وضوئه وتَمَضْمَضَ النعاس في عينه قال الراجز وصاحب نبهته لِيَنْهضا   إذا الكَرى في عينه [[[[[[[تمضمضا]]]]]]]  _________  قبله رأيت أبا الوليد غداة جمع  به شيب وما فقد الشبابا  الملمول المرود الذى يكتحل به  وبعده يمسح بالكفين وجها أبيضا ومض بالكسر الميم والضاد كلمةٌ تستعمل بمعنى لا قال الراجز سَأَلْتُ هل وَصْلٌ فقالت مِضِّ   وحَرَّكَتْ لي رأسها بالنَغْضِ  وهى مع ذلك مطمعة في الإجابة يقال إنَّ في مِضِّ لمطمعا وهو حكاية صوت
معض,14," مَعِضْتُ مَعْضاً ومَعَضاً وامْتَعَضْتُ 'معض', مَعِضْتُ مَعْضاً ومَعَضاً وامْتَعَضْتُ 'معض', مَعِضْتُ مَعْضاً ومَعَضاً وامْتَعَضْتُ",3,no vowel, *معض* مَعِضْتُ من ذلك الأمر أمْعَضُ مَعْضاً ومَعَضاً وامْتَعَضْتُ منه إذا غضبت وشق عليك قال الراجز رؤبة ذا معض لولا  يرد المعضا فصل النون
نبض,44," نَبَضَ يَنْبِضُ نَبْضاً ونَبيضاً ونَبَضاناً نَبَضٌ والمِنْبَضُ المنابِضُ 'نبض', نَبَضَ يَنْبِضُ نَبْضاً ونَبيضاً ونَبَضاناً نَبَضٌ والمِنْبَضُ المنابِضُ 'نبض', نَبَضَ يَنْبِضُ نَبْضاً ونَبيضاً ونَبَضاناً نَبَضٌ والمِنْبَضُ المنابِضُ 'نبض', نَبَضَ يَنْبِضُ نَبْضاً ونَبيضاً ونَبَضاناً نَبَضٌ والمِنْبَضُ المنابِضُ 'نبض', نَبَضَ يَنْبِضُ نَبْضاً ونَبيضاً ونَبَضاناً نَبَضٌ والمِنْبَضُ المنابِضُ",3,no vowel," *نبض* نَبَضَ العِرْقُ يَنْبِضُ نَبْضاً ونَبيضاً ونَبَضاناً أي تحرّك ومنه قولهم ما به حَبَضٌ ولا نَبَضٌ أي حراكٌ وأنْبَضْتُ القوسَ وأنْبضْتُ بالوتر إذا جذبته ثم أرسلته لِتَرِنّ   وفي المثل "" إنْباضٌ بغير توتير "" والمِنْبَضُ المِنْدَفُ مثل المِحْبَضُ قال الخليل قد جاء في بعض الشعر المنابِضُ المَنادِفُ _________  في اللسان "" سألتها الوصل "" قال في القاموس يقال مض مكسورة مثلثة الآخر مبنية ومض منونة كلمة تستعمل بمعنى لا  في اللسان "" لولا ترد ""  في اللسان "" ليرن """
نحض,14, النَحْضُ والنَحْضَةُ نِحاضَها نَحُضَ نَحيضٌ نَحيضَةٌ ونُحِضَ مَنْحوضٌ وانْتَحَضَ ونَحَضْتُ وانْتَحَضْتُهُ نَحيضٌ نَحَّضْتُهُ النَحيضِ,3,no vowel, *نحض* النَحْضُ والنَحْضَةُ اللحمُ المكتنز كلحم الفخذ قال عبيد ثم أبْري [نِحاضَها] فَتَراها  ضامِراً بعد بُدْنِها كالهِلالِ  وقد نَحُضَ بالضم فهو نَحيضٌ أي اكتنز لحمه والمرأةُ نَحيضَةٌ ونُحِضَ على ما لم يسمَّ فاعله فهو مَنْحوضٌ أي ذهب لحمه وانْتَحَضَ مثله ونَحَضْتُ ما على العظم من اللحم وانْتَحَضْتُهُ أي اعترقته وسِنانٌ نَحيضٌ وقد نَحَّضْتُهُ أي رَقَّقْتُهُ وهو المِسَنُّ قال امرؤ القيس يصف الجنب   يُباري شَباةَ الرُمْحِ خَدٌّ مُزَلَّقٌ  كصَفْحِ السِنانِ الصُّلَّبيِّ النَحيضِ
نضض,109," نَضَّ يَنِضُّ نَضيضاً ونُضاضَةُ ونُضاضَةُ النَضَّ والناضَّ ناضا نض 'نضض', نَضَّ يَنِضُّ نَضيضاً ونُضاضَةُ ونُضاضَةُ النَضَّ والناضَّ ناضا نض 'نضض', نَضَّ يَنِضُّ نَضيضاً ونُضاضَةُ ونُضاضَةُ النَضَّ والناضَّ ناضا نض 'نضض', نَضَّ يَنِضُّ نَضيضاً ونُضاضَةُ ونُضاضَةُ النَضَّ والناضَّ ناضا نض 'نضض', نَضَّ يَنِضُّ نَضيضاً ونُضاضَةُ ونُضاضَةُ النَضَّ والناضَّ ناضا نض 'نضض', نَضَّ يَنِضُّ نَضيضاً ونُضاضَةُ ونُضاضَةُ النَضَّ والناضَّ ناضا نض 'نضض', نَضَّ يَنِضُّ نَضيضاً ونُضاضَةُ ونُضاضَةُ النَضَّ والناضَّ ناضا نض 'نضض', نَضَّ يَنِضُّ نَضيضاً ونُضاضَةُ ونُضاضَةُ النَضَّ والناضَّ ناضا نض 'نضض', نَضَّ يَنِضُّ نَضيضاً ونُضاضَةُ ونُضاضَةُ النَضَّ والناضَّ ناضا نض 'نضض', نَضَّ يَنِضُّ نَضيضاً ونُضاضَةُ ونُضاضَةُ النَضَّ والناضَّ ناضا نض 'نضض', نَضَّ يَنِضُّ نَضيضاً ونُضاضَةُ ونُضاضَةُ النَضَّ والناضَّ ناضا نض",3,no vowel," *نضض* نَضَّ الماءُ يَنِضُّ نَضيضاً سال قليلاً قليلاً ونُضاضَةُ الماء وغيره بقيَّته ونُضاضَةُ ولد الرجل أيضاً آخرهم يستوي فيه المذكَّر والمؤنث والتثنية والجمع مثل العجزة والكبرة وأهل الحجاز يسمُّون الدنانير والدراهم النَضَّ والناضَّ قال أبو عبيد وإنما يسمونه [[[[[[[[[[[ناضا]]]]]]]]]]] إذا تحول عينا بعد أن كان متاعا لانه يقال ما [[[[[[[[[[[نض]]]]]]]]]]] بيدى منه شئ _________  قال ابن برى "" صوابه يصف الخد "" اهـ‍ م وخُذْ ما نَضَّ لك من دَيْنٍ أي تيسَّر وهو يَسْتَنِضُّ حقَّه من فلانٍ أي يستنجزه ويأخذ منه الشئ بعد الشئ والنَضيضُ الماءُ القليلُ ; والجمع نِضاضٌ قال أبو عمرو النَضيضَةُ المطر القليلُ والجمع نَضائِضٌ قال الأسدي   في كلِّ عامٍ قَطْرُهُ نَضائِضُ   ويجمع أيضاً على أَنِضَّةٍ وأنشد الفراء وأخوت نجوم الاخذ إلا أَنِضَّةٍ  أَنِضَّةَ مَحْلٍ ليس قاطِرُها يُثْري  أي ليس يبلُّ الثرى ويقال لقد تركَت الإبلُ الماءَ وهي ذاتُ نَضيضَةٍ وذاتُ نَضائِضَ أي ذاتُ عطشٍ لم تَرْوَ ويقال أَنَضَّ الراعي سخالَهُ أي سقاها نَضيضاً من اللبن   والنَضيضَةُ صوتُ نَشيشِ اللحم يُشْوى على الرضف قال الراجز تسمع للرضف بها نضائضا  والنضنضة تحريك الحية لسانها ويقال للحية نضناض ونضناضة _________  هو أبو محمد الفقعسى  وقبله يا جمل أسقاك البريق الوامض  والديم الغادية النضانض  قوله نضيضا من اللبن أي قليلا منه اه‍ م ر قال عيسى بن عمر سألتُ ذا الرمّة عن النَضْناضِ فلم يزدْني أن حرَّك لسانَه في فيه"
نعض,3," النعض 'نعض', النعض",3,no vowel, *نعض* [[النعض]] بالضم شجر بالحجاز يستاك به قال الراجز   من اللواتى يقتضبن النعضا 
نغض,155," نَغَضَ يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً {فسينغضون نَغَضَ نَغْضٌ نَغَضَ نَغْضاً ونَغْضاناً ونغضان 'نغض', نَغَضَ يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً {فسينغضون نَغَضَ نَغْضٌ نَغَضَ نَغْضاً ونَغْضاناً ونغضان 'نغض', نَغَضَ يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً {فسينغضون نَغَضَ نَغْضٌ نَغَضَ نَغْضاً ونَغْضاناً ونغضان 'نغض', نَغَضَ يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً {فسينغضون نَغَضَ نَغْضٌ نَغَضَ نَغْضاً ونَغْضاناً ونغضان 'نغض', نَغَضَ يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً {فسينغضون نَغَضَ نَغْضٌ نَغَضَ نَغْضاً ونَغْضاناً ونغضان 'نغض', نَغَضَ يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً {فسينغضون نَغَضَ نَغْضٌ نَغَضَ نَغْضاً ونَغْضاناً ونغضان 'نغض', نَغَضَ يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً {فسينغضون نَغَضَ نَغْضٌ نَغَضَ نَغْضاً ونَغْضاناً ونغضان 'نغض', نَغَضَ يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً {فسينغضون نَغَضَ نَغْضٌ نَغَضَ نَغْضاً ونَغْضاناً ونغضان 'نغض', نَغَضَ يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً {فسينغضون نَغَضَ نَغْضٌ نَغَضَ نَغْضاً ونَغْضاناً ونغضان 'نغض', نَغَضَ يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً {فسينغضون نَغَضَ نَغْضٌ نَغَضَ نَغْضاً ونَغْضاناً ونغضان 'نغض', نَغَضَ يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً {فسينغضون نَغَضَ نَغْضٌ نَغَضَ نَغْضاً ونَغْضاناً ونغضان 'نغض', نَغَضَ يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً {فسينغضون نَغَضَ نَغْضٌ نَغَضَ نَغْضاً ونَغْضاناً ونغضان",3,no vowel," *نغض* نَغَضَ رأسه يَنْغَضُ ويَنْغِضُ نَغْضاً ونُغوضاً أي تحرَّك وأنْغَضَ رأسه أي حرَّكه كالمتعجِّب من الشئ ومنه قوله تعالى {فسينغضون إليك رُؤوسَهُمْ}  ويقال أيضاً نَغَضَ فلانٌ رأسه أي حرَّكه يتعدَّى ولا يتعدى حكاه الاخفش وكل حركة في ارتجافٍ نَغْضٌ يقال نَغَضَ رحْلُ البعير وثَنِيَّةُ الغلامِ نَغْضاً ونَغْضاناً قال العجاج   جذب البرى وجرية الحبال   [[[[[[[[[[[[ونغضان]]]]]]]]]]]] الرحل من معال  _________  الرجز لرؤبة يذكر شبابه  الرواية "" خدن اللواتى "" وقبله في سلوة عشنا بذاك أبضا  أي يقتطعنه ليستكن به وبعده فقد أفدى مرجما منقضا  روى في إصلاح المنطق ص  لذى الرمة  قبله فرج عنه حلق الاغلال والنغض الظليم يحرك رأسه قال العجاج أصك نغضا لا ينى مستهدجا   ومحال نُغَّضٌ قال الراجز لا ماءَ في المَقْراةِ إن لم تَنْهَضِ  بمَسَدٍ فوق المَحالِ النُغَّضِ  والناغِضُ الغُرْضوفُ ونَغَضَ السحابُ إذا كَثُفَ ثم مخضَ تراه يتحرَّك بعضه في بعضٍ ولا يسير قال الراجز   بَرْقٌ ترى في عارِضٍ نغاض "
نفض,161," نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض'] 'نفض', نَفَضْتُ نَفْضاً ليَنْتَفِضَ ونَفَّضْتُهُ والنَفَضُ والنفاض والنفاضة النفض']",3,no vowel," *نفض* نَفَضْتُ الثوبَ والشجر أنْفُضُهُ نَفْضاً إذا حرَّكته ليَنْتَفِضَ ونَفَّضْتُهُ شدِّد للمبالغة والنَفَضُ بالتحريك ما تساقط من الورق والثمر وهو فعل بمعنى مفعول كالقبض بمعنى المقبوض [[[[[[[[[[[[[[[[[[والنفاض]]]]]]]]]]]]]]]]]] بالضم [[[[[[[[[[[[[[[[[[والنفاضة]]]]]]]]]]]]]]]]]] ما سقط عن [النفض] _________  قبله واستبدلت رسومه سفنجا  رؤبة  قبله أرق عينيك عن الغماض  وفى الاساس "" عن التغماض "" وقال ابن برى الذى وقع في شعره برق سرى في عارض نهاض والمنفض المنسف ونفضت المرأة كَرِشَها فهي نَفوضٌ كثيرةُ الولدِ ونَفَضَتِ الإبلُ أيضاً وأَنْفَضَتْ نُتِجَتْ قال ذو الرمة كلا كفأتيها  تنفضان ولم يجد  لها ثيل سقب في النتاجين لامس  ويروى "" تنفضان "" والنافِضُ من الحمَّى ذات الرعدة يقال أخذته حُمَّى نافِضٌ ونَفَضَتْهُ الحمَّى فهو مَنْفوضٌ والنُفْضَةُ بالضم النُفَضاءُ وهي رِعْدةُ النافِضِ والنُفْضَةُ أيضاً المطَرة تصيب القطعة من الأرض وتخطئ القطعة وأَنْفَضَ القومُ أي هلكت أموالهم وأَنْفَضوا أيضاً مثل أرملوا إذا فَني زادهم والاسم النفاض بالضم ومنه قولهم "" النفاض يقطر الجلب "" وكان ثعلب يفتحه ويقول هو الجدب أي إذا جاء الجدب جلبت الابل قطارا قطارا للبيع [[[[[[[[[[والنفاض]]]]]]]]]] بالكسر إزار من أُزُر الصبيان يقال ما عليه نفاض قال الراجز _________  في اللسان "" ترى كفأتيها ""  - صحاح -   جارية بيضاء في نفاض   والنفضة بالتحريك الجماعة يُبْعَثونَ في الأرض لينظروا هل فيها عدوٌّ أو خوفٌ وكذلك النفيضة نحو الطليقة قالت سلمى الجُهَنيّة تَرْثي أخاها أسعَدَ   يَرِد المياه حضيرَةً ونَفيضةً  وِرْدَ القطاةِ إذا اسْمَأَلَّ التُبَّعُ  تعني إذا قَصُرَ الظلُّ نصفَ النهار والجمع النفائض قال أبو ذؤيب يصف المفاوز بهن نعام بناه الرجا  ل تلقى النفائض فيه السريحا  هذا قول الاصمعي وهكذا رواه أيضا أبو عمرو بالفاء إلا أنه قال في تفسيره إنها الهزلى من الابل ورواه غيره بالقاف جمع نقض وهى التى جهدها السير وقد نفضت المكان نفضا واسْتَنْفَضْتُهُ وتَنَفَّضْتُهُ إذا نظرت جميع ما فيه قال زهير يصف البقرة وتَنْفُضُ عنها غَيْبَ كُلِّ خميلةٍ  وتخشى رُماة الغَوْثِ من كل مرصد  _________  وبعده تنهض فيه أيما انتهاض  قوله سلمى قال ابن برى صوابه سعدى الجهنية قال م ر وهى سعدى بنت الشمردل واستنفض القوم أي بعثوا النَفيضَةَ ويقال "" إذا تكلَّمتَ ليلاً فاخفِضْ وإذا تكلَّمتَ نهاراً فانْفُضْ "" أي التفتْ هل ترى من تكره"
نقض,63," النَقْضُ نَقْضُ والنُقاضَةُ نُقِضَ والمُناقَضَةُ يَتَناقَضُ والنَقيضَةُ يُنْقَض والانْتِقاضُ والنِقْضُ والنِقْضُ ينْتَقِضُ والنِقْضُ المَنْقوضُ وتَنَقَّضَتِ 'نقض', النَقْضُ نَقْضُ والنُقاضَةُ نُقِضَ والمُناقَضَةُ يَتَناقَضُ والنَقيضَةُ يُنْقَض والانْتِقاضُ والنِقْضُ والنِقْضُ ينْتَقِضُ والنِقْضُ المَنْقوضُ وتَنَقَّضَتِ 'نقض', النَقْضُ نَقْضُ والنُقاضَةُ نُقِضَ والمُناقَضَةُ يَتَناقَضُ والنَقيضَةُ يُنْقَض والانْتِقاضُ والنِقْضُ والنِقْضُ ينْتَقِضُ والنِقْضُ المَنْقوضُ وتَنَقَّضَتِ 'نقض', النَقْضُ نَقْضُ والنُقاضَةُ نُقِضَ والمُناقَضَةُ يَتَناقَضُ والنَقيضَةُ يُنْقَض والانْتِقاضُ والنِقْضُ والنِقْضُ ينْتَقِضُ والنِقْضُ المَنْقوضُ وتَنَقَّضَتِ",3,no vowel, *نقض* النَقْضُ نَقْضُ البناءِ والحَبْلِ والعهدِ والنُقاضَةُ ما نُقِضَ من حبَل الشَعر والمُناقَضَةُ في القول أن يتكلَّم بما يَتَناقَضُ معناه والنَقيضَةُ في الشِعر ما [[[[يُنْقَض]]]] به والانْتِقاضُ الانتكاثُ والنِقْضُ بالكسر البعير الذي أضناهُ السفر وكذلك الناقةُ والجمع أنْقاضٌ والنِقْضُ أيضاً الموضعُ الذي ينْتَقِضُ عن الكمأة والنِقْضُ أيضاً المَنْقوضُ مثل النِكْثِ وتَنَقَّضَتِ الأرضُ عن الكمأةِ أي تَفَطَّرَتْ وأَنْقَضَتِ العُقابُ أي صوَّتَتْ وأنشد الاصمعي تنقض أيديها نقيض العقبان  وكذلك الدجاجة قال الراجز تنقض إنقاض الدجاج المخض  والانقاض والكتيت أصوات صغار الابل والقرقرة والهدير أصوات مسان الابل قال شظاظ وهو لص من بنى ضبة رب عجوز من نمير شهبره  علمتها الانقاض بعد القرقره  أي أسمعتها وذلك أنه اجتاز على امرأة من بنى نمير تعقل بعيرا لها وتتعوذ من شظاظ وكان شظاظ على بكر فنزل وسرق بعيرها وترك هناك بكره قال أبو زيد أنْقَضْتُ بالمعزِ إنْقاضاً دعوت بها والإنْقاضُ صُوَيْتٌ مثل النَقْر وإنْقاضُ العِلْكِ تصويته وهو مكروهٌ وأَنْقَضَ الحِمْلُ ظهره أي أثقله وأصله الصوت ومنه قوله تعالى {الذي أَنْقَضَ ظَهْرَكَ}  والنَقيضُ صوتُ المَحامِلِ والرحال قال الراجز شيب أصداغى فهن بيض  محامل لقدها نقيض
نهض,89," نَهَضَ يَنْهَضُ نَهْضاً ونُهوضاً فانْتَهَضَ واسْتَنْهَضْتُهُ بالنُهوضِ وناهَضْتُهُ 'نهض', نَهَضَ يَنْهَضُ نَهْضاً ونُهوضاً فانْتَهَضَ واسْتَنْهَضْتُهُ بالنُهوضِ وناهَضْتُهُ 'نهض', نَهَضَ يَنْهَضُ نَهْضاً ونُهوضاً فانْتَهَضَ واسْتَنْهَضْتُهُ بالنُهوضِ وناهَضْتُهُ 'نهض', نَهَضَ يَنْهَضُ نَهْضاً ونُهوضاً فانْتَهَضَ واسْتَنْهَضْتُهُ بالنُهوضِ وناهَضْتُهُ 'نهض', نَهَضَ يَنْهَضُ نَهْضاً ونُهوضاً فانْتَهَضَ واسْتَنْهَضْتُهُ بالنُهوضِ وناهَضْتُهُ 'نهض', نَهَضَ يَنْهَضُ نَهْضاً ونُهوضاً فانْتَهَضَ واسْتَنْهَضْتُهُ بالنُهوضِ وناهَضْتُهُ 'نهض', نَهَضَ يَنْهَضُ نَهْضاً ونُهوضاً فانْتَهَضَ واسْتَنْهَضْتُهُ بالنُهوضِ وناهَضْتُهُ 'نهض', نَهَضَ يَنْهَضُ نَهْضاً ونُهوضاً فانْتَهَضَ واسْتَنْهَضْتُهُ بالنُهوضِ وناهَضْتُهُ 'نهض', نَهَضَ يَنْهَضُ نَهْضاً ونُهوضاً فانْتَهَضَ واسْتَنْهَضْتُهُ بالنُهوضِ وناهَضْتُهُ 'نهض', نَهَضَ يَنْهَضُ نَهْضاً ونُهوضاً فانْتَهَضَ واسْتَنْهَضْتُهُ بالنُهوضِ وناهَضْتُهُ",3,no vowel," *نهض* نَهَضَ يَنْهَضُ نَهْضاً ونُهوضاً أي قام وأَنْهَضْتُهُ أنا فانْتَهَضَ واسْتَنْهَضْتُهُ لأمر كذا إذا أمرته بالنُهوضِ له وناهَضْتُهُ أي قاومته وتَناهَضَ القومُ في الحرب إذا نَهَضَ كلُّ فريقٍ إلى صاحبه ونهض النبت إذا استوى قال الراجز يصف كبره   ورثية تنهض بالتشدد   ونهض الطائر إذا بسطَ جناحَيه ليطير والناهِضُ فرخُ الطائر الذي وَفَرَ جناحاه ونهض للطيران قال الشاعر   راشه من ريش ناهِضةٍ  ثم أمْهاهُ على حجره  والناهض اللحم الذي يلي عَضُدَ الفرسِ من أعلاها وناهِضَةُ الرجلِ بنو أبيه الذين يغضبون له وما لفلانٍ ناهضة وهم الذى يقومون بأمره والنَهْضُ من البعير ما بين المنكب والكتف والجمع أنهض مثل فلس وأفلس قال الراجز   وقربوا كل جمالي عضه  _________  وهو أبو نخيلة  قال ابن برى صوابه "" تنهض في تشدد "" وقبله وقد علتنى ذرأة بادى بدى  امرؤ القيس  هميان بن قحافة السعدى أبقى السناف أثرا بأنهضه  ونهضت فلانا نهضا ظلمته"
