Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
ءتن,9, الْأَتَانُ أَتَانَةً آتُنٌ أُتُنٌ وَالْأَتُونُ أَتَاتِينَ أَتَاتِينَ وَأَتَنَ أُتُونًا,3,vowel, *ءتن*	 الْأَتَانُ الْأُنْثَى مِنْ الْحَمِيرِ قَالَ ابْنُ السِّكِّيتِ وَلَا يُقَالُ أَتَانَةً وَجَمْعُ الْقِلَّةِ آتُنٌ مِثْلُ عَنَاقٍ وَأَعْنُقٍ وَجَمْعُ الْكَثْرَةِ أُتُنٌ بِضَمَّتَيْنِ وَالْأَتُونُ وِزَانُ رَسُولٍ قَالَ الْأَزْهَرِيُّ  هُوَ لِلْحَمَّامِ وَالْجَصَّاصَةِ وَجَمَعَتْهُ الْعَرَبُ أَتَاتِينَ بِتَاءَيْنِ نَقْلًا عَنْ الْفَرَّاءِ وَقَالَ الْجَوْهَرِيُّ هُوَ مُثَقَّلٌ قَالَ وَالْعَامَّةُ تُخَفِّفُهُ وَيُقَالُ هُوَ مُوَلَّدٌ وَهَذَا الْقَوْلُ ضَعِيفٌ بِالنَّقْلِ الصَّحِيحِ أَنَّ الْعَرَبَ جَمَعَتْهُ عَلَى أَتَاتِينَ وَأَتَنَ بِالْمَكَانِ [أُتُونًا] مِنْ بَابِ قَعَدَ أَقَامَ
ءتي,34, أَتَى يَأْتِي أَتْيًا وَالْإِتْيَانُ وَأَتَيْته أَتْيِ وَأَتَا يَأْتُوا أَتْوًا وَأَتَى إتْيَانًا وَالْمَأْتَى الْإِتْيَانِ وَأَتَى وَأَتَى وَأَتَاهُ آتٍ وَأُتِيَ وَأَتَى أَتِيٌّ يَأْتِي أَتِيٌّ أَتِيٌّ أَتِيٌّ وَالْأَتَاءُ يَأْتِيهَا وَتَأَتَّى وَتَأَتَّى وَأَتَوْتُهُ آتُوهُ إتَاوَةً وَآتَيْته وَآتَيْت وَآتَيْته,3,vowel, *ءتي*	 [أَتَى] الرَّجُلُ [[يَأْتِي]] [أَتْيًا] جَاءَ وَالْإِتْيَانُ اسْمٌ مِنْهُ [وَأَتَيْته] يُسْتَعْمَلُ لَازِمًا وَمُتَعَدِّيًا قَالَ الشَّاعِرُ فَاحْتَلْ لِنَفْسِك قَبْلَ أَتْيِ الْعَسْكَرِ [وَأَتَا] [يَأْتُوا] [أَتْوًا] لُغَةٌ فِيهِ وَ[أَتَى] زَوْجَتَهُ [إتْيَانًا] كِنَايَةٌ عَنْ الْجِمَاعِ [وَالْمَأْتَى] مَوْضِعُ الْإِتْيَانِ وَ[أَتَى] عَلَيْهِ مَرَّ بِهِ وَ[أَتَى] عَلَيْهِ الدَّهْرُ أَهْلَكَهُ وَأَتَاهُ آتٍ أَيْ مَلَكٌ وَأُتِيَ مِنْ جِهَةِ كَذَا بِالْبِنَاءِ لِلْمَفْعُولِ إذَا تَمَسَّكَ بِهِ وَلَمْ يَصْلُحْ لِلتَّمَسُّكِ فَأَخْطَأَ وَ[أَتَى] الرَّجُلُ الْقَوْمَ انْتَسَبَ إلَيْهِمْ وَلَيْسَ مِنْهُمْ فَهُوَ أَتِيٌّ عَلَى فَعِيلٍ وَمِنْهُ قِيلَ لِلسَّيْلِ [[يَأْتِي]] مِنْ مَوْضِعٍ بَعِيدٍ وَلَا يُصِيبُ تِلْكَ الْأَرْضَ أَتِيٌّ أَيْضًا قَالَ الشَّاعِرُ سَيْلٌ أَتِيٌّ مَدَّهُ أَتِيٌّ وَالْأَتَاءُ بِفَتْحِ الْهَمْزَةِ لُغَةٌ فِيهِمَا وَطَرِيقٌ مِيتَاءٌ عَلَى مِفْعَالٍ وَالْأَصْلُ مِيتَايٌ أَوْ مِيتَاوٌ فَقُلِبَ حَرْفُ الْعِلَّةِ هَمْزَةً لِتَطَرُّفِهِ وَالْمَعْنَى [يَأْتِيهَا] النَّاسُ كَثِيرًا مِثْلُ دَارٍ مِحْلَالٍ أَيْ يَحُلُّهَا النَّاسُ كَثِيرًا وَيُقَالُ لِمُجْتَمَعِ الطَّرِيقِ مِيتَاءٌ وَلِآخِرِ الْغَايَةِ الَّتِي يَنْتَهِي إلَيْهَا جَرْيُ الْفَرَسِ مِيتَاءٌ أَيْضًا [[وَتَأَتَّى]] لَهُ الْأَمْرُ تَسَهَّلَ وَتَهَيَّأَ [[وَتَأَتَّى]] فِي أَمْرِهِ تَرَفَّقَ وَأَتَوْتُهُ آتُوهُ إتَاوَةً بِالْكَسْرِ رَشْوَته [[وَآتَيْته]] مَالًا بِالْمَدِّ أَعْطَيْته [وَآتَيْت] الْمُكَاتَبَ أَعْطَيْته أَوْ حَطَطْت عَنْهُ مِنْ نُجُومِهِ [[وَآتَيْته]] عَلَى الْأَمْرِ بِمَعْنَى وَافَقْته وَفِي لُغَةٍ لِأَهْلِ الْيَمِينِ  تُبْدَلُ الْهَمْزَةُ وَاوًا فَيُقَالُ وَاتَيْته عَلَى الْأَمْرِ مُوَاتَاةً وَهِيَ الْمَشْهُورَةُ عَلَى أَلْسِنَةِ النَّاسِ وَكَذَلِكَ مَا أَشْبَهَهُ
ءثث,3, الْأَثَاثُ أَثَاثَةٌ وَأُثَاثَةٌ,3,vowel, *ءثث*	 الْأَثَاثُ مَتَاعُ الْبَيْتِ الْوَاحِدَةُ أَثَاثَةٌ وَقِيلَ لَا وَاحِدَ لَهُ مِنْ لَفْظِهِ وَأُثَاثَةٌ بِالضَّمِّ اسْمُ رَجُلٍ
ءثر,18, أَثَرْت أَثْرًا وَالْأَثَرُ مَأْثُورٌ الْمَأْثُرَةُ وَأَثَرُ آثَارٌ وَالْأَثَارَةُ الْأَثَرِ أَثَرِهِ وَإِثْرِهِ وَآثَرْته وَاسْتَأْثَرَ الْأَثَرَةُ وَأَثَّرْت تَأْثِيرًا أَثَرًا فَتَأَثَّرَ,3,vowel, *ءثر*	 [أَثَرْت] الْحَدِيثَ [أَثْرًا] مِنْ بَابِ قَتَلَ نَقَلْته وَالْأَثَرُ بِفَتْحَتَيْنِ اسْمٌ مِنْهُ وَحَدِيثٌ مَأْثُورٌ أَيْ مَنْقُولٌ وَمِنْهُ الْمَأْثُرَةُ وَهِيَ الْمَكْرُمَةُ لِأَنَّهَا تُنْقَلُ وَيُتَحَدَّثُ بِهَا وَأَثَرُ الدَّارِ بَقِيَّتُهَا وَالْجَمْعُ آثَارٌ مِثْلُ سَبَبٍ وَأَسْبَابٍ وَالْأَثَارَةُ مِثْلُ الْأَثَرِ وَجِئْت فِي أَثَرِهِ بِفَتْحَتَيْنِ وَإِثْرِهِ بِكَسْرِ الْهَمْزَةِ وَالسُّكُونِ أَيْ تَبِعْته عَنْ قُرْبٍ [وَآثَرْته] بِالْمَدِّ فَضَّلْته وَاسْتَأْثَرَ بِالشَّيْءِ اسْتَبَدَّ بِهِ وَالِاسْمُ الْأَثَرَةُ مِثْلُ قَصَبَةٍ [وَأَثَّرْت] فِيهِ [تَأْثِيرًا] جَعَلْت فِيهِ [أَثَرًا] وَعَلَامَةً فَتَأَثَّرَ أَيْ قَبِلَ وَانْفَعَلَ
ءثل,6, الْأَثْلُ أَثْلَةٌ الْأَثْلَةُ أَثْلَةَ أَثْلَتُهُ وَأُثَالٌ,3,vowel, *ءثل*	 الْأَثْلُ شَجَرٌ عَظِيمٌ لَا ثَمَرَ لَهُ الْوَاحِدَةُ أَثْلَةٌ وَقَدْ اُسْتُعِيرَتْ الْأَثْلَةُ لِلْعِرْضِ فَقِيلَ نَحَتَ أَثْلَةَ فُلَانٍ إذَا عَابَهُ وَتَنَقَّصَهُ وَهُوَ لَا تُنْحَتُ أَثْلَتُهُ أَيْ لَيْسَ بِهِ عَيْبٌ وَلَا نَقْصٌ وَأُثَالٌ وِزَانُ غُرَابٍ اسْمُ جَبَلٍ وَبِهِ سُمِّيَ الرَّجُلُ
ءثم,18, أَثِمَ أَثَمًا وَالْإِثْمُ آثِمٌ أَثَّامٌ وَأَثِيمٌ وَأَثُومٌ أَثَمْتُهُ أَثْمًا آثِمًا وَآثَمْتُهُ وَأَثَّمْتُهُ تَأْثِيمًا أَثِمْت وَالْأَثَامُ الْإِثْمُ وَتَأَثَّمَ الْإِثْمِ,3,vowel, *ءثم*	 أَثِمَ [أَثَمًا] مِنْ بَابِ تَعِبَ وَالْإِثْمُ بِالْكَسْرِ اسْمٌ مِنْهُ فَهُوَ آثِمٌ وَفِي الْمُبَالَغَةِ أَثَّامٌ وَأَثِيمٌ وَأَثُومٌ وَيُعَدَّى بِالْحَرَكَةِ فَيُقَالُ أَثَمْتُهُ [أَثْمًا] مِنْ بَابَيْ ضَرَبَ وَقَتَلَ إذَا جَعَلْته [آثِمًا] وَآثَمْتُهُ بِالْمَدِّ أَوْقَعْته فِي الذَّنْبِ وَأَثَّمْتُهُ [تَأْثِيمًا] قُلْت لَهُ [أَثِمْت] كَمَا يُقَالُ صَدَّقْته وَكَذَّبْته إذَا قُلْت لَهُ صَدَقْت أَوْ كَذَبْت وَالْأَثَامُ مِثْلُ سَلَامٍ هُوَ الْإِثْمُ وَجَزَاؤُهُ وَتَأَثَّمَ كَفَّ عَنْ الْإِثْمِ كَمَا يُقَالُ حَرِجَ إذَا وَقَعَ فِي الْحَرَجِ وَتَحَرَّجَ إذَا تَحَفَّظَ مِنْهُ
ثني,3, الِاثْنَانِ الِاثْنَيْنِ ثَنْيٌ,3,vowel, *ثني*	 الِاثْنَانِ فِي الْعَدَدِ وَيَوْمُ الِاثْنَيْنِ هَمْزَتُهُ وَصْلٌ وَأَصْلُهُ ثَنْيٌ وَسَيَأْتِي
ءجج,11, أُجَاجٌ وَأَجَّتْ تَؤُجُّ أَجِيجًا وَيَأْجُوجُ وَمَأْجُوجُ يَأْجُوجُ وَمَأْجُوجُ أَجَّتْ فَيَأْجُوجُ وَمَأْجُوجُ,3,vowel, *ءجج*	 مَاءٌ أُجَاجٌ  مُرٌّ شَدِيدُ الْمُلُوحَةِ وَكَسْرُ الْهَمْزَةِ لُغَةٌ وَأَجَّتْ النَّارُ تَؤُجُّ بِالضَّمِّ [أَجِيجًا] تَوَقَّدَتْ وَيَأْجُوجُ وَمَأْجُوجُ أُمَّتَانِ عَظِيمَتَانِ مِنْ التُّرْكِ وَقِيلَ يَأْجُوجُ اسْمٌ لِلذُّكْرَانِ وَمَأْجُوجُ اسْمٌ لِلْإِنَاثِ وَقِيلَ مُشْتَقَّانِ مِنْ أَجَّتْ النَّارُ فَالْهَمْزُ فِيهِمَا أَصْلٌ وَوَزْنُهُمَا يَفْعُولُ وَمَفْعُولُ وَعَلَى هَذَا تَرْكُ الْهَمْزِ تَخْفِيفٌ وَقِيلَ اسْمَانِ أَعْجَمِيَّانِ وَالْأَلِفُ فِيهِمَا كَالْأَلِفِ فِي هَارُوتَ وَمَارُوتَ وَدَاوُد وَمَا أَشْبَهَ ذَلِكَ وَعَلَى هَذَا فَالْهَمْزُ عَلَى غَيْرِ قِيَاسٍ وَإِنَّمَا هُوَ عَلَى لُغَةِ مَنْ هَمَزَ الْخَاتَمَ وَالْعَالَمَ وَنَحْوَهُ وَوَزْنُهُمَا فَاعُولٌ رُوِيَ عَنْ ابْنِ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا أَنَّ أَوْلَادَ آدَمَ عَشَرَةُ أَجْزَاءٍ فَيَأْجُوجُ وَمَأْجُوجُ تِسْعَةٌ وَبَاقِي الْخَلْقِ جُزْءٌ وَاحِدٌ
أجر,38, أَجَرَهُ أَجْرًا وَآجَرَهُ وَأَجَّرْت وَآجَرْت مُؤَجِّرٌ مُؤَاجِرٌ آجَرْته مُؤَاجَرَةً وَمُؤَاجَرَةُ الْأَجِيرِ فَآجَرْت آجَرْت آجَرْتُهُ مُؤَاجَرَةً آجَرْتُهُ مُؤْجَرٌ آجَرْتُهُ مُؤْجَرٌ مُؤَاجَرٌ آجَرْت وَآجَرْت آجَرْت وَالْأُجْرَةُ أُجَرٌ أُجُرَاتٍ الْأَجْرُ الْإِجَارَةِ الْأُجْرَةِ أُجُورٌ إجَارَتَهُ أُجْرَتَهُ أُجَارَتُهُ وَاسْتَأْجَرْت أَجِيرًا الْأَجِيرُ وَالْآجُرُّ آجُرَّةٌ,3,vowel, *أجر*	 أَجَرَهُ اللَّهُ [أَجْرًا] مِنْ بَابِ قَتَلَ وَمِنْ بَابِ ضَرَبَ لُغَةُ بَنِي كَعْبٍ وَآجَرَهُ بِالْمَدِّ لُغَةٌ ثَالِثَةٌ إذَا أَثَابَهُ [وَأَجَّرْت] الدَّارَ وَالْعَبْدَ بِاللُّغَاتِ الثَّلَاثِ قَالَ الزَّمَخْشَرِيُّ [وَ[[[آجَرْت]]]] الدَّارَ عَلَى أَفْعَلْت فَأَنَا مُؤَجِّرٌ وَلَا يُقَالُ مُؤَاجِرٌ فَهُوَ خَطَأٌ وَيُقَالُ [آجَرْته] مُؤَاجَرَةً مِثْلُ عَامَلْته مُعَامَلَةً وَعَاقَدْتُهُ مُعَاقَدَةً وَلِأَنَّ مَا كَانَ مِنْ فَاعِلٍ فِي مَعْنَى الْمُعَامَلَةِ كَالْمُشَارَكَةِ وَالْمُزَارَعَةِ إنَّمَا يَتَعَدَّى لِمَفْعُولٍ وَاحِدٍ وَمُؤَاجَرَةُ الْأَجِيرِ مِنْ ذَلِكَ [فَ[[[آجَرْت]]]] الدَّارَ وَالْعَبْدَ مِنْ أَفْعَلَ لَا مِنْ فَاعَلَ وَمِنْهُمْ مَنْ يَقُولُ [[[آجَرْت]]] الدَّارَ عَلَى فَاعَلَ فَيَقُولُ [[[آجَرْت]]]ُهُ مُؤَاجَرَةً وَاقْتَصَرَ الْأَزْهَرِيُّ  عَلَى [[[آجَرْت]]]ُهُ فَهُوَ مُؤْجَرٌ وَقَالَ الْأَخْفَشُ وَمِنْ الْعَرَبِ مَنْ يَقُولُ [[[آجَرْت]]]ُهُ فَهُوَ مُؤْجَرٌ فِي تَقْدِيرِ أَفْعَلْت فَهُوَ مُفْعَلٌ وَبَعْضُهُمْ يَقُولُ فَهُوَ مُؤَاجَرٌ فِي تَقْدِيرِ فَاعَلْتُهُ وَيَتَعَدَّى إلَى مَفْعُولَيْنِ فَيُقَالُ [[[آجَرْت]]] زَيْدًا الدَّارَ [وَ[[[آجَرْت]]]] الدَّارَ زَيْدًا عَلَى الْقَلْبِ مِثْلُ أَعْطَيْت زَيْدًا دِرْهَمًا وَأَعْطَيْت دِرْهَمًا زَيْدًا وَيُقَالُ [[[آجَرْت]]] مِنْ زَيْدٍ الدَّارَ لِلتَّوْكِيدِ كَمَا يُقَالُ بِعْت زَيْدًا الدَّارَ وَبِعْت مِنْ زَيْدٍ الدَّارَ وَالْأُجْرَةُ الْكِرَاءُ وَالْجَمْعُ أُجَرٌ مِثْلُ غُرْفَةٍ وَغُرَفٍ وَرُبَّمَا جُمِعَتْ أُجُرَاتٍ بِضَمِّ الْجِيمِ وَفَتْحِهَا وَيُسْتَعْمَلُ الْأَجْرُ بِمَعْنَى الْإِجَارَةِ وَبِمَعْنَى الْأُجْرَةِ وَجَمْعُهُ أُجُورٌ مِثْلُ فَلْسٍ وَفُلُوسٍ وَأَعْطَيْته إجَارَتَهُ بِكَسْرِ الْهَمْزَةِ أَيْ أُجْرَتَهُ وَبَعْضُهُمْ يَقُولُ أُجَارَتُهُ بِضَمِّ الْهَمْزَةِ لِأَنَّهَا هِيَ الْعُمَالَةُ فَتَضُمُّهَا كَمَا تَضُمُّهَا [وَاسْتَأْجَرْت] الْعَبْدَ اتَّخَذْته [أَجِيرًا] وَيَكُونُ الْأَجِيرُ بِمَعْنَى فَاعِلٍ مِثْلُ نَدِيمٍ وَجَلِيسٍ وَجَمْعُهُ أُجَرَاءُ مِثْلُ شَرِيفٍ وَشُرَفَاءَ وَالْآجُرُّ اللَّبِنُ إذَا طُبِخَ بِمَدِّ الْهَمْزَةِ وَالتَّشْدِيدُ أَشْهَرُ مِنْ التَّخْفِيفِ الْوَاحِدَةُ آجُرَّةٌ وَهُوَ مُعَرَّبٌ
ءجص,2, الْإِجَّاصُ إجَّاصَةٌ,3,vowel, *ءجص*	 الْإِجَّاصُ مُشَدَّدٌ مَعْرُوفٌ الْوَاحِدَةُ إجَّاصَةٌ وَهُوَ مُعَرَّبٌ لِأَنَّ الْجِيمَ وَالصَّادَ لَا يَجْتَمِعَانِ فِي كَلِمَةٍ عَرَبِيَّةٍ
ءجل,15, أَجَلَ أَجَلًا أَجْلِهِ وَأَجَلُ أَجِلَ أَجَلًا وَأَجَلَ أُجُولًا وَأَجَّلْته تَأْجِيلًا أَجَلًا وَالْآجِلُ الْأَجَلِ آجَالٌ وَأَجَلْ,3,vowel, *ءجل*	 أَجَلَ الرَّجُلُ عَلَى قَوْمِهِ شَرًّا [[[أَجَلًا]]] مِنْ بَابِ قَتَلَ جَنَاهُ عَلَيْهِمْ وَجَلَبَهُ عَلَيْهِمْ وَيُقَالُ مِنْ أَجْلِهِ كَانَ كَذَا أَيْ بِسَبَبِهِ وَأَجَلُ الشَّيْءِ مُدَّتُهُ وَوَقْتُهُ الَّذِي يَحِلُّ فِيهِ وَهُوَ مَصْدَرُ أَجِلَ الشَّيْءُ [[[أَجَلًا]]] مِنْ بَابِ تَعِبَ وَأَجَلَ [أُجُولًا] مِنْ بَابِ قَعَدَ لُغَةٌ [وَأَجَّلْته] [تَأْجِيلًا] وَجَعَلْت لَهُ [[[أَجَلًا]]] وَالْآجِلُ عَلَى فَاعِلٍ خِلَافُ الْعَاجِلِ وَجَمْعُ الْأَجَلِ آجَالٌ مِثْلُ سَبَبٍ وَأَسْبَابٍ وَأَجَلْ مِثْلُ نَعَمْ وَزْنًا وَمَعْنًى
ءجم,5, الْأَجَمَةُ أَجَمٌ وَالْآجَامُ وَالْأُجُمُ آجَامٌ,3,vowel, *ءجم*	 الْأَجَمَةُ الشَّجَرُ الْمُلْتَفُّ وَالْجَمْعُ أَجَمٌ مِثْلُ قَصَبَةٍ وَقَصَبٍ وَالْآجَامُ جَمْعُ الْجَمْعِ وَالْأُجُمُ بِضَمَّتَيْنِ الْحِصْنُ وَجَمْعُهُ آجَامٌ مِثْلُ عُنُقٍ وَأَعْنَاقٍ
ءجن,10, أَجَنَ أَجْنًا وَأُجُونًا آجِنٌ وَأَجِنَ أَجَنًا أَجِنٌ وَالْإِجَّانَةُ أَجَاجِينُ الْأَجَاجِينِ,3,vowel, *ءجن*	 أَجَنَ الْمَاءُ [أَجْنًا] [وَأُجُونًا] مِنْ بَابَيْ ضَرَبَ وَقَعَدَ تَغَيَّرَ إلَّا أَنَّهُ يُشْرَبُ فَهُوَ آجِنٌ عَلَى فَاعِلٍ وَأَجِنَ [أَجَنًا] فَهُوَ أَجِنٌ مِثْلُ تَعِبَ تَعَبًا فَهُوَ تَعِبٌ لُغَةٌ فِيهِ وَالْإِجَّانَةُ بِالتَّشْدِيدِ إنَاءٌ يُغْسَلُ فِيهِ الثِّيَابُ وَالْجَمْعُ أَجَاجِينُ وَالْإِنْجَانَةُ لُغَةٌ تَمْتَنِعُ الْفُصَحَاءُ مِنْ اسْتِعْمَالِهَا ثُمَّ اُسْتُعِيرَ ذَلِكَ وَأُطْلِقَ عَلَى مَا حَوْلَ الْغِرَاسِ فَقِيلَ فِي الْمُسَاقَاةِ عَلَى الْعَامِلِ إصْلَاحُ الْأَجَاجِينِ وَالْمُرَادُ مَا يُحَوِّطُ عَلَى الْأَشْجَارِ شِبْهُ الْأَحْوَاضِ
ءحد,2, أُحُدٌ أَحَدٌ,3,vowel, *ءحد*	 أُحُدٌ بِضَمَّتَيْنِ جَبَلٌ بِقُرْبِ مَدِينَةِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ مِنْ جِهَةِ الشَّامِ وَكَانَ بِهِ الْوَقْعَةُ فِي أَوَائِلِ شَوَّالٍ سَنَةَ ثَلَاثٍ مِنْ الْهِجْرَةِ وَهُوَ مُذَكَّرٌ فَيَنْصَرِفُ وَقِيلَ يَجُوزُ التَّأْنِيثُ عَلَى تَوَهُّمِ الْبُقْعَةِ فَيُمْنَعُ وَلَيْسَ بِالْقَوِيِّ وَأَمَّا أَحَدٌ بِمَعْنَى الْوَاحِدِ فَأَصْلُهُ وَحَدٌ بِالْوَاوِ وَسَيَأْتِي
ءحن,4, أَحِنَ يَأْحَنُ وَالْإِحْنَةُ إحَنٌ,3,vowel, *ءحن*	 أَحِنَ الرَّجُلُ يَأْحَنُ مِنْ بَابِ تَعِبَ حَقَدَ وَأَضْمَرَ الْعَدَاوَةَ وَالْإِحْنَةُ اسْمٌ مِنْهُ وَالْجَمْعُ إحَنٌ مِثْلُ سِدْرَةٍ وَسِدَرٍ
ءخذ,15, أَخَذَهُ أَخْذًا وَالْأَخْذُ وَأَخَذَ وَأَخَذَ وَأَخَذَهُ وَأَخَذَهُ وَآخَذَهُ مُؤَاخَذَةً آخِذْ وَأَخَذْته أَخِيذٌ الْأَخْذِ ائْتَخَذُوا أَخَذَ,3,vowel, *ءخذ*	 [أَخَذَ]هُ بِيَدِهِ [أَخْذًا] تَنَاوَلَهُ وَالْأَخْذُ بِالْكَسْرِ اسْمٌ مِنْهُ وَأَخَذَ مِنْ الشَّعْرِ قَصَّ وَأَخَذَ الْخِطَامَ وَبِالْخِطَامِ عَلَى الزِّيَادَةِ أَمْسَكَهُ [وَأَخَذَ]هُ اللَّهُ تَعَالَى أَهْلَكَهُ [وَأَخَذَ]هُ بِذَنْبِهِ عَاقَبَهُ عَلَيْهِ وَآخَذَهُ بِالْمَدِّ مُؤَاخَذَةً كَذَلِكَ وَالْأَمْرُ مِنْهُ آخِذْ بِمَدِّ الْهَمْزَةِ وَتُبْدَلُ وَاوًا فِي لُغَةِ الْيَمِينِ فَيُقَالُ وَاخَذَهُ مُوَاخَذَةً وَقَرَأَ بَعْضُ السَّبْعَةِ { لَا يُوَاخِذُكُمْ اللَّهُ } بِالْوَاوِ عَلَى هَذِهِ اللُّغَةِ وَالْأَمْرُ مِنْهُ وَاخِذْ [وَأَخَذْته] مِثْلُ أَسَرْته وَزْنًا وَمَعْنًى فَهُوَ أَخِيذٌ فَعِيلٌ بِمَعْنَى مَفْعُولٍ وَالِاتِّخَاذُ افْتِعَالُ مِنْ الْأَخْذِ يُقَالُ [ائْتَخَذُوا] فِي الْحَرْبِ إذَا أَخَذَ بَعْضُهُمْ بَعْضًا ثُمَّ لَيَّنُوا الْهَمْزَةَ وَأَدْغَمُوا فَقَالُوا اتَّخَذُوا وَيُسْتَعْمَلُ بِمَعْنَى جَعَلَ وَلَمَّا كَثُرَ اسْتِعْمَالُهُ تَوَهَّمُوا أَصَالَةَ التَّاءِ فَبَنَوْا مِنْهُ وَقَالُوا اتَّخَذْت زَيْدًا صَدِيقًا مِنْ بَابِ تَعِبَ إذَا جَعَلْته كَذَلِكَ وَالْمَصْدَرُ تَخْذًا بِفَتْحِ الْخَاءِ وَسُكُونِهَا وَاتَّخَذْت مَالًا كَسَبْته
