Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
مصد,15," المَصادُ 'مصد', المَصادُ 'مصد', المَصادُ 'مصد', المَصادُ 'مصد', المَصادُ 'مصد', المَصادُ 'مصد', المَصادُ 'مصد', المَصادُ",3,no vowel,"   *مصد*  المَصادُ أعلى الجبل قال الشاعر _________  في اللسان "" إن تك ""  وقيل لعقبة الهجيمى  قبله فاعجل بغرب مثل غرب طارق  بعده جاءت بمطحون لها لا تأجمه   تطبخه ضروعها وتأدمه - إذا أبرز الروع الكعاب فإنَّهم   مَصادٌ لمن يأوي إليهم ومعقِلُ - والجمع أمْصِدَةٌ ومُصْدانٌ ومَصَدَ الريقَ مصَّه والمصد ضربٌ من الرَضاع والمَصْدُ الجِماع يقال مَصَدَها وما وجدنا لهذا العام مَصْدَةً أي بردا قال ابن السكيت وقد تبدل الصاد زايا فيقال مزدة"
 معد ,59, مَعَدَ ومعدت وامتعدته معد مَعْدٌ مَعْدا والمَعْدُ مَعْدٌ والمَعِدَةُ مَعِدَةٌ ومِعْدَةٌ معد مَعَدَ ومعدت وامتعدته معد مَعْدٌ مَعْدا والمَعْدُ مَعْدٌ والمَعِدَةُ مَعِدَةٌ ومِعْدَةٌ معد مَعَدَ ومعدت وامتعدته معد مَعْدٌ مَعْدا والمَعْدُ مَعْدٌ والمَعِدَةُ مَعِدَةٌ ومِعْدَةٌ معد مَعَدَ ومعدت وامتعدته معد مَعْدٌ مَعْدا والمَعْدُ مَعْدٌ والمَعِدَةُ مَعِدَةٌ ومِعْدَةٌ معد مَعَدَ ومعدت وامتعدته معد مَعْدٌ مَعْدا والمَعْدُ مَعْدٌ والمَعِدَةُ مَعِدَةٌ ومِعْدَةٌ,5,no vowel,  * [[[[[[[[[معد]]]]]]]]] * مَعَدَ في الأرض ذهب [[[[[ومعدت]]]]] الشئ [[[[[وامتعدته]]]]] اجتذبته بسرعة قال الراجز   هل يرون ذودك نزع [[[[[[[[[معد]]]]]]]]]    وساقيان سبط وجعد - وبعير مَعْدٌ أي سريع قال الزَفَيانُ لما رأيت الظُعْنَ شالت تُحْدى   أتْبَعْتُهُنَّ أرْحَبِيًّا [[[[[مَعْدا]]]]] - والمَعْدُ الغَضُّ من البقل والثمر يقال بُسْرٌ ثَعْدٌ مَعْدٌ أي رَخْصٌ وبعضهم يقول هو إتباعٌ لا يُفرَد والمَعِدَةُ للإنسان بمنزلة الكَرِشِ لكلِّ مجترّ يقال مَعِدَةٌ ومِعْدَةٌ عن ابن السكيت _________  هو أحمر بن جندل السعدى  قبله يا سعد بن عمر يا سعد
مغد,31," المَغْدَةُ مغدا والمغد 'مغد', المَغْدَةُ مغدا والمغد 'مغد', المَغْدَةُ مغدا والمغد 'مغد', المَغْدَةُ مغدا والمغد 'مغد', المَغْدَةُ مغدا والمغد 'مغد', المَغْدَةُ مغدا والمغد 'مغد', المَغْدَةُ مغدا والمغد 'مغد', المَغْدَةُ مغدا والمغد",3,no vowel,"   *مغد*  المَغْدَةُ في غُرَّةِ الفرس كأنَّها وارمة لأنَّ الشعر يُنْتَف  لينبت أبيض وقال الشاعر تبارى قرحة مثل ال‍   - وتيرة لم تكن [[[[[[[[مغدا]]]]]]]] - [[[[[[[[والمغد]]]]]]]] أيضا الناعم قال الراجز   وكان قد شَبَّ شباباً مَغدا    قال أبو زيد مَغَدَ الرجلَ عيشٌ ناعم يمْغَدُهُ مَغْداً أي غَذاه عيشٌ ناعم وابن الاعرابي مثله وقال الفراء مَغَدَ في عيشٍ ناعم يَمْغَدُ مَغْداً ويقال أمْغَدَ الرجلُ إذا أكثر من الشرب والإمغادُ إرضاع الفصيل وغيرِه تقول المرأة أمْغَدْتُ هذا الصبيَّ فَمَغَدَني أي رَضِعَني ومَغَدَتِ السَخْلَةُ أمَّها تَمْغَدُها مَغْداً أي رضِعتها ويقال وجدتُ صَرَبَةً فَمَغَدْتُ جوفَها أي مَصِصتُه لأنه قد يكون في جوف الصَربة - وهي صمَغ الطَلْحِ - شئ كأنه الغراء والدبس وتسمى الصَرَبة مَغْداً وكذلك صَمْغ سِدْرِ البادية قال جَزْء بن الحارث الخُنَيْسي وأنتم كَمَغْدِ السِدر يُنظَر نحوَه   ولا يُجْتَنى إلا بفأسٍ ومحجن - _________  الوجه ما في اللسان "" ينتتف ""  هو إياس الخبيرى  قبله حتى رأيت العزب السمغدا وقال آخر نحن بنو سواءة بن عامر    أهل اللثى [والمغد] والمغافر -"
 مقد,2, المَقَدِيُّ مقديه,4,no vowel,  * مقد*  المَقَدِيُّ مخففة الدال شرابٌ منسوب إلى قرية بالشام يتخد من العسل وقال الشاعر علِّل القومَ قليلاً   يا ابن بنتِ الفارسيّهْ - إنهمْ قد عاقَروا اليو   م شربا [مقديه] -
مكد,4, مكَدَ مُكوداً مَكودٌ ماكِدَةٌ,3,no vowel,   *مكد*  مكَدَ بالمكان مُكوداً أقام به وناقةٌ مَكودٌ ومَكْداءُ إذا ثبت غزرها ولم ينقص مثل نكداء وركية ماكِدَةٌ إذا ثبت ماؤها على قَرنٍ واحد لا يتغير والقَرْنُ قرن القامة
ملد,17," المَلَدِ وتمليد 'ملد', المَلَدِ وتمليد 'ملد', المَلَدِ وتمليد 'ملد', المَلَدِ وتمليد 'ملد', المَلَدِ وتمليد 'ملد', المَلَدِ وتمليد",3,no vowel,"   *ملد*  غصن أُمْلودٌ أي ناعم ورجل أملود وامرأة أملودة عن يعقوب وشاب أمْلَدُ وجاريةٌ مَلْداءُ بيِّنا المَلَدِ [[[[[[وتمليد]]]]]] الاديم تمرينه   _________  سواءة بن عامر بن صعصعة بطن من هوازن على ما نقله م ر عن القلقشندى في نهاية الارب ووقع في نسخ "" بنو سؤالة "" وأظنه تحريفا فقد راجعت باب اللام من الكتابين فلم أجد فيه بنى سوالة قال نصر  ويروى ""تمريده""  ويروى "" تمريده "" والامليد من الصحارى مثل الامليس"
مهد,17," المهد مهد والمهاد مهدت مهدا وتمهيد وتمهيدُ وامتهاد 'مهد', المهد مهد والمهاد مهدت مهدا وتمهيد وتمهيدُ وامتهاد",3,no vowel,  *[[مهد]]* [[المهد]] [[مهد]] الصبى [[والمهاد]] الفراش وقد [[مهدت]] الفراش [[مهدا]] بسطته ووطأته [[وتمهيد]] الامور تسويتها وإصلاحها [[وتمهيد]]ُ العُذر بسطه وقَبوله [[وامتهاد]] السنام انبساطه وارتفاعه قال الراجز   وامتهد الغارب فعل الدمل    والتمهد التمكن ومهدد من أسماء النساء وهو فعلل قال سيبويه الميم من نفس الكلمة ولو كانت زائدة لادغم الحرف مثل مفر ومرد فثبت أن الدال ملحقة والملحق لا يدغم
ميد ,69, ماد يميد ميدا ومادت ومادَ وميادة والميدان الميادين وميدانا 'ميد 'ماد يميد ميدا ومادت ومادَ وميادة والميدان الميادين وميدانا 'ميد 'ماد يميد ميدا ومادت ومادَ وميادة والميدان الميادين وميدانا 'ميد 'ماد يميد ميدا ومادت ومادَ وميادة والميدان الميادين وميدانا 'ميد 'ماد يميد ميدا ومادت ومادَ وميادة والميدان الميادين وميدانا 'ميد 'ماد يميد ميدا ومادت ومادَ وميادة والميدان الميادين وميدانا 'ميد 'ماد يميد ميدا ومادت ومادَ وميادة والميدان الميادين وميدانا,4,vowel,"  *ميد *[ماد] الشئ [[[[[[[يميد]]]]]]] [[[[[[[ميدا]]]]]]] تحرَّك [[[[[[[ومادت]]]]]]] الأغصان تمايلت ومادَ الرجل تبختر [[[[[[[وميادة]]]]]]] اسم امرأة [[[[[[[والميدان]]]]]]] واحد [[[[[[[الميادين]]]]]]] وقول ابن أحمر وصادفت نعيما [[[[[[[وميدانا]]]]]]] من العيش أخضرا _________  هو أبو النجم  قبله وقام جنى السنام الاميل جنى السنام ما طال منه ويقال للشئ إذا طال قد جن وامتهد ارتفع مثل ما يرتفع الدمل يعنى به ناعما [ومادَ]هُمْ يَميدُهُمْ لغة في مارَهُمْ من المِيرة والمُمتادُ مُفْتَعَلٌ منه وأنشد الأخفش لرؤبة تُهدي رءوس المُتْرَفينَ الأندادْ   إلى أمير المؤمنين المُمْتادْ - وهو المُسْتعطى المسؤول ومنه المائدة وهى خوان غليه طعام فإذا لم يكن عليه طعام فليس بمائدة وإنَّما هو خِوان قال أبو عبيدة مائدة فاعلة بمعنى مفعولة مثل عيشة راضية بمعنى مرضية ومائد في شعر أبى ذؤيب يمانية أحيا لها مظ مائد   وآل قراس صوب أرمية كحل - اسم جبل ومَيْدَ لغة في بَيْدَ بمعنى غير وفي الحديث "" أنا أفصحُ العرب مَيْدَ أنِّي من قريشٍ ونشأتُ في بني سعد بن بكر "" وفسَّره بعضهم من أجل أنى فصل النون"
نأد,3, النآدُ والنآدى نآدى,3,vowel,  *نأد* النآدُ [والنآدى] الداهيةُ قال الكميت فإيّاكُم وداهيةً [نآدى]   أظلّتكم بعارضها المخيل -  - صحاح
نجد,129," النَجْدُ نِجادٌ ونُجودٌ نُجود والنَجْدُ نَجْدَ والنَجْدُ يُنجَّدُ نجود والتنجيد وتنجيدُ والنَجَّادُ 'نجد', النَجْدُ نِجادٌ ونُجودٌ نُجود والنَجْدُ نَجْدَ والنَجْدُ يُنجَّدُ نجود والتنجيد وتنجيدُ والنَجَّادُ 'نجد', النَجْدُ نِجادٌ ونُجودٌ نُجود والنَجْدُ نَجْدَ والنَجْدُ يُنجَّدُ نجود والتنجيد وتنجيدُ والنَجَّادُ 'نجد', النَجْدُ نِجادٌ ونُجودٌ نُجود والنَجْدُ نَجْدَ والنَجْدُ يُنجَّدُ نجود والتنجيد وتنجيدُ والنَجَّادُ 'نجد', النَجْدُ نِجادٌ ونُجودٌ نُجود والنَجْدُ نَجْدَ والنَجْدُ يُنجَّدُ نجود والتنجيد وتنجيدُ والنَجَّادُ 'نجد', النَجْدُ نِجادٌ ونُجودٌ نُجود والنَجْدُ نَجْدَ والنَجْدُ يُنجَّدُ نجود والتنجيد وتنجيدُ والنَجَّادُ 'نجد', النَجْدُ نِجادٌ ونُجودٌ نُجود والنَجْدُ نَجْدَ والنَجْدُ يُنجَّدُ نجود والتنجيد وتنجيدُ والنَجَّادُ 'نجد', النَجْدُ نِجادٌ ونُجودٌ نُجود والنَجْدُ نَجْدَ والنَجْدُ يُنجَّدُ نجود والتنجيد وتنجيدُ والنَجَّادُ 'نجد', النَجْدُ نِجادٌ ونُجودٌ نُجود والنَجْدُ نَجْدَ والنَجْدُ يُنجَّدُ نجود والتنجيد وتنجيدُ والنَجَّادُ 'نجد', النَجْدُ نِجادٌ ونُجودٌ نُجود والنَجْدُ نَجْدَ والنَجْدُ يُنجَّدُ نجود والتنجيد وتنجيدُ والنَجَّادُ",3,no vowel,"  *نجد* النَجْدُ ما ارتفع من الأرض والجمع نِجادٌ ونُجودٌ وأنْجُدٌ ومنه قولهم فلان طَلاَّعُ أنْجُدٍ وطلاّع الثنايا إذا كان سامياً لمعالي الأمور قال الشاعر حميد بن أبي شِحاذِ الضّبّي   وقد يَقْصُرُ القُلُّ الفَتى دون هَمِّهِ   وقد كان لولا القل طَلاّعَ أنْجُدِ - وقال آخر   يَغدو أمامَهُمُ في كلِّ مَرْبأةٍ   طلاّعِ أنْجِدَةٍ في كَشْحِهِ هضَمُ - وهو جمع [[[[[[[[[[نُجود]]]]]]]]]] جمع الجمع والنَجْدُ الطريق المرتفع   وقال الشاعر امرؤ القيس غَداةَ غَدَوْا فسالِكٌ بَطْنَ نَخْلةٍ   وآخرُ منهم جازِعٌ نَجْدَ كَبْكَبِ - والنَجْدُ ما يُنجَّدُ به البيتُ من المتاع أي يزيَّنُ والجمع [[[[[[[[[[نجود]]]]]]]]]] عن أبى عبيد [[[[[[[[[[والتنجيد]]]]]]]]]] التزيين قال ذو الرمّة حتَّى كأنَّ رِياضَ القُفِّ ألْبَسَها   من وَشي عَبْقَرَ تجليلٌ وتنجيدُ - والنَجَّادُ الذي يعالج الفرش والوسادة _________  وقيل خالد بن علقمة الدارمي  زياد بن منقذ  قلت ومنه قوله تعالى "" وهديناه النجدين "" أي الطريقين طريق الخير وطريق الشر ويخيطهما ورجل منجذ بالذال والدال جميعاً أي مجرَّبٌ قد نَجَّدَه الدهر أي جُرِّب وعرف ونَجْدٌ من بلاد العرب وهو خلاف الغَوْرِ والغَوْرُ تِهامة وكل ما ارتفع من تهامة إلى أرض العراق فهو نجد وهو مذكر وأنشد ثعلب   ذرانيَ من نَجْدٍ فإنَّ سنينهُ   لَعِبْنَ بنا شيباً وشَيَّبْننا مُرْدا - وتقول أنْجَدْنا أي أخذنا في بلاد نَجْدٍ وفي المثل "" أنْجَدَ من رأى حَضَناً "" وذلك إذا عاد من الغَوْرِ وحضن اسم جبل وأنجده فلان الدعوةَ واسْتَنْجَدَني فأنْجَدْتُهُ أي استعان بي فأعَنْتُهُ واسْتَنْجَدَ فلانٌ قَويَ بعد ضعفٍ واستَنْجَدَ على فلانٍ إذا اجترأ عليه بعد هَيبة ويقال أيضاً رجلٌ نَجْدٌ في الحاجة إذا كان ناجياً فيها أي سريعاً والنَجدة الشجاعةُ تقول منه نَجُدَ الرجل بالضم فهو نَجِدٌ ونَجُدٌ ونجيد   وجمع نَجِدٍ أنجاد مثل يقظ وأيقاظ وجمع نجيد نجد ونجداء ورجلٌ ذو [نَجْدَ]ةٍ أي ذو بأسٍ ولاقى فلان [نَجْدَ]ةً أي شدَّةً أبو عبيدة نَجَدْتُ الرجلَ أنجده غلبته _________  للصمة بن عبد الله القشيرى  قوله فهو نجد ونجد أي ككتف ورجل وأنجدته أعنته وناجدته مُناجَدَةً مثله ورجل مُناجِدٌ أي مقاتلٌ الأصمعي نَجِدَ الرجلُ بالكسر يَنْجَدُ نَجَداً أي عرق من عمل أو كرب والنَجَدُ العَرَقُ قال النابغة يَظَلُّ من خَوفِه المَلاَّحُ معتصماً   بالخَيْزُرانةِ بعد الأينِ والنَجَدِ - والمَنْجودُ المكروب وقد نُجِدَ نَجْداً فهو منجودٌ ونَجيدٌ قال والنَجودُ من حُمُر الوحش التي لا تحمل ويقال هي الطويلة المشرفة والجمع نجد وعاصم  بن أبى النجود من القراء والنجاد حمائل السيف والناجودُ كلُّ إناءٍ يُجعَلُ فيه الشراب من جفنة وغيرها والنجدات صنف من الخوارج وهم أصحاب نجدة بن عامر الحنفي"
ندد ,24, ند يند وندادا وندودا 'ندد 'ند يند وندادا وندودا 'ندد 'ند يند وندادا وندودا 'ندد 'ند يند وندادا وندودا 'ندد 'ند يند وندادا وندودا,4,no vowel,  *ندد *[ند] البعير [[[[[يند]]]]] نداء [[[[[وندادا]]]]] [[[[[وندودا]]]]] نفر _________  عاصم شيخ حفص وشعبة والده أبو النجود بفتح النون وأمه بهدلة وقد ينسب إليهما بتقدم الاب فيقال ابن أبى النجود بن بهدلة كما صنع القاموس هنا فتثبت ألف ابن لان بهدلة أمه زوجة أبى النجود وله نظائر ذكرناها في المطالع النصرية فانظرها صفحة  قاله نصر وذهب على وجهه شارداً ومنه قرأ بعضهم يَوْمَ التَنادِّ   والنَدُّ التلُّ المرتفع في السماء والنَدُّ  من الطِيبِ ليس بعربي والنِدُّ بالكسر المِثلُ والنظير وكذلك النديد والنديدة قال لبيد لكيلا يكونَ السَنْدَرِيُّ  نَديدَتي   وأجْعَلَ  أقواما عموما عماعما - ويقال نَدَّدَ به أي شهره وسمَّع به
 نشد,62," نَشَدْتُ نَشْدَةً ونِشْداناً ناشِدْ ونشدت نَشْداً نَشَدْتُكَ فنَشَدَ نشد', نَشَدْتُ نَشْدَةً ونِشْداناً ناشِدْ ونشدت نَشْداً نَشَدْتُكَ فنَشَدَ نشد', نَشَدْتُ نَشْدَةً ونِشْداناً ناشِدْ ونشدت نَشْداً نَشَدْتُكَ فنَشَدَ نشد', نَشَدْتُ نَشْدَةً ونِشْداناً ناشِدْ ونشدت نَشْداً نَشَدْتُكَ فنَشَدَ نشد', نَشَدْتُ نَشْدَةً ونِشْداناً ناشِدْ ونشدت نَشْداً نَشَدْتُكَ فنَشَدَ نشد', نَشَدْتُ نَشْدَةً ونِشْداناً ناشِدْ ونشدت نَشْداً نَشَدْتُكَ فنَشَدَ نشد', نَشَدْتُ نَشْدَةً ونِشْداناً ناشِدْ ونشدت نَشْداً نَشَدْتُكَ فنَشَدَ",4,no vowel," * نشد* نَشَدْتُ الضالَّة أنْشُدُها نَشْدَةً ونِشْداناً أي طلبْتها وأنْشَدْتُها أي عرفتها وأما قول أبى داود   ويُصيخُ أحياناً كما اس‍   - تَمَعَ المُضِلُّ لصوت ناشِدْ - فهو المُعَرِّف ههنا ويقال هو الطالب لأنَّ المُضِلَّ يشتهي أن يجد مُضِلاً مثله ليتعزى به [[[[[[[ونشدت]]]]]]] فلانا أنْشَدُهُ نَشْداً إذا قلت له [نَشَدْتُ]كَ الله أي سألتك بالله كأنَّكَ ذكَّرتَهُ إيَّاه فنَشَدَ أي تذكر وقول الاعشى _________  يقال أيضا بالكسر  السندرى شاعر اه‍ مختارى لم يذكره القاموس في مادته  ويروى "" وأشتم ""  يصف الثور ربى كريم لا يُكَدِّرُ نِعْمَةٌ   وإذا تُنوشِدَ في المَهارِقِ أنْشَدا - قال أبو عبيدة يعني النعمان بن المنذر إذا سُئل بكَتْبِ الجوائزِ أعطى وقوله "" تُنوشِدَ "" هو في موضع نُشِدَ أي سئل واسْتَنْشَدْتُ فلاناً شِعره فأنْشَدَنيهِ والنَشيدُ الشِعْرُ المُتَناشَدُ بين القوم"
نضد,59," نَضَدَ يَنْضِدُهُ نَضْداً والتَنْضيدُ والنَضَدُ المَنْضود فالنَضَدِ والنَضَدُ يُنْضَدُ 'نضد', نَضَدَ يَنْضِدُهُ نَضْداً والتَنْضيدُ والنَضَدُ المَنْضود فالنَضَدِ والنَضَدُ يُنْضَدُ 'نضد', نَضَدَ يَنْضِدُهُ نَضْداً والتَنْضيدُ والنَضَدُ المَنْضود فالنَضَدِ والنَضَدُ يُنْضَدُ 'نضد', نَضَدَ يَنْضِدُهُ نَضْداً والتَنْضيدُ والنَضَدُ المَنْضود فالنَضَدِ والنَضَدُ يُنْضَدُ 'نضد', نَضَدَ يَنْضِدُهُ نَضْداً والتَنْضيدُ والنَضَدُ المَنْضود فالنَضَدِ والنَضَدُ يُنْضَدُ 'نضد', نَضَدَ يَنْضِدُهُ نَضْداً والتَنْضيدُ والنَضَدُ المَنْضود فالنَضَدِ والنَضَدُ يُنْضَدُ",3,no vowel,"  *نضد* نَضَدَ متاعَه يَنْضِدُهُ بالكسر نَضْداً أي وضع بعضه على بعض   والتَنْضيدُ مثله شدِّد للمبالغة في وضعه متراصفاً والنَضَدُ بالتحريك متاع البيت [[[[[[المَنْضود]]]]]] بعضُه فوق بعض والجمع أنْضادٌ وقال النابغة خَلَّتْ سبيلَ أَتيّ كان يَحْبِسُهُ   ورَفَّعَتْهُ إلى السِجْفَيْنِ فالنَضَدِ - والنَضَدُ السريرُ يُنْضَدُ عليه المتاع وأَنْضادُ الجبالِ جنادلُ بعضها فوق بعض وكذلك أَنْضادُ السحابِ ما تراكَبَ منه وأَنضادُ الرجل أعمامُهُ وأخوالُهُ المتقدمون في الشرف قال رؤبة أنا ابنُ أَنْضادٍ إليها أُرْزي  _________  فهو منضود ومنه قوله تعالى "" من سجيل منضود "" قلت والنضيد المنضود ومنه قوله تعالى "" طلع نضيد "" اه‍ فالاربعة بمعنى وهى النضد والنضيد والمنضود والمنضد  قبله لا توعدنى حية بالنكز"
 نفد,6, نفد نفادا واسْتَنْفَدَ مُنافِدٌ نافدتهم نافدوك,4,no vowel," * [نفد]* [نفد] الشئ بالكسر [نفادا] فَنِيَ وأنْفَدْتُهُ أنا وأَنْفَدَ القومُ أي ذهبت أموالهم أو فَنِيَ زادهم قال ابن هرمةَ   أَغَرُّ كمِثْلِ البَدْرِ يَسْتَمْطِرُ الندَى   ويَهْتَزُّ مُرْتاحاً إذا هو أَنْفَدا - واسْتَنْفَدَ وُسعه أي استفرغَه وخصمٌ مُنافِدٌ يستفرغ جهده في الخصومة وفى الحديث "" إن [نافدتهم] [نافدوك] "" ويروى بالقاف"
 نقد,69," نَقَدْتُهُ ونَقَدْتُ فانْتَقَدَها ونَقَدْتُ وانْتَقَدْتُها نَقْدٌ وناقَدْتُ والنَقَدُ نَقَدَةٌ النَقَدِ النَقَدِ والنَقَدُ نَقِدَ نقد', نَقَدْتُهُ ونَقَدْتُ فانْتَقَدَها ونَقَدْتُ وانْتَقَدْتُها نَقْدٌ وناقَدْتُ والنَقَدُ نَقَدَةٌ النَقَدِ النَقَدِ والنَقَدُ نَقِدَ نقد', نَقَدْتُهُ ونَقَدْتُ فانْتَقَدَها ونَقَدْتُ وانْتَقَدْتُها نَقْدٌ وناقَدْتُ والنَقَدُ نَقَدَةٌ النَقَدِ النَقَدِ والنَقَدُ نَقِدَ نقد', نَقَدْتُهُ ونَقَدْتُ فانْتَقَدَها ونَقَدْتُ وانْتَقَدْتُها نَقْدٌ وناقَدْتُ والنَقَدُ نَقَدَةٌ النَقَدِ النَقَدِ والنَقَدُ نَقِدَ نقد', نَقَدْتُهُ ونَقَدْتُ فانْتَقَدَها ونَقَدْتُ وانْتَقَدْتُها نَقْدٌ وناقَدْتُ والنَقَدُ نَقَدَةٌ النَقَدِ النَقَدِ والنَقَدُ نَقِدَ",4,no vowel," * نقد* نَقَدْتُهُ الدراهمَ ونَقَدْتُ له الدراهمَ أي أعطيته [[[[[فانْتَقَدَها]]]]] أي قبضها ونَقَدْتُ الدراهم [[[[[وانْتَقَدْتُها]]]]] إذا أخرجتَ منها الزَيْفَ والدرهم نَقْدٌ أي وازِنٌ جيِّدٌ وناقَدْتُ فلاناً إذا ناقشته في الأمر والنَقَدُ بالتحريك جِنسٌ من الغنم قِصار الأرجل قِباحُ الوجوه تكون بالبحرين الواحدة نَقَدَةٌ ويقال "" أذلُّ من النَقَدِ "" قال الأصمعيّ أجودُ الصوفِ صوفُ النَقَدِ والنَقَدُ أيضاً تقشُّرٌ في الحافر وتأكُّلٌ في الأسنان   تقول منه نَقِدَ الحافر بالكسر _________  هو إبراهيم  قوله وتأكل الخ هذا هو الصواب وأما قول الاخترى في تعبيره وتكسر في الاسنان فهو غلط اه‍ وانقولى ونَقِدَتْ أسنانه قال الشاعر   عاضَها اللهُ غلاماً بَعْدَما   شابَتِ الأصْداغُ والضرس نقد  - ويروى "" نقد "" وربما قيل للقمئ من الصِبيان الذي لا يكاد يَشِبُّ نَقَدٌ والنُقْدَةُ بالضم ضربٌ من الشجر واسم موضع ويقال للقنفذ أنقد وهي معرفةٌ كما قيل للأسد أسامة ومنه قولهم "" باتَ فلانٌ بلَيلِ أنْقَدَ "" لأنَّ القنفذ لا ينام الليل كله ومازال فلان ينقد بصره إلى الشئ إذا لم يزل ينظر إليه"
نكد,53," نَكِدَ يَنْكَدُ نَكَداً ونَكِدَتِ نَكِدٌ ومَناكيدٌ وناكَدَهُ يتناكدان 'نكد', نَكِدَ يَنْكَدُ نَكَداً ونَكِدَتِ نَكِدٌ ومَناكيدٌ وناكَدَهُ يتناكدان 'نكد', نَكِدَ يَنْكَدُ نَكَداً ونَكِدَتِ نَكِدٌ ومَناكيدٌ وناكَدَهُ يتناكدان 'نكد', نَكِدَ يَنْكَدُ نَكَداً ونَكِدَتِ نَكِدٌ ومَناكيدٌ وناكَدَهُ يتناكدان 'نكد', نَكِدَ يَنْكَدُ نَكَداً ونَكِدَتِ نَكِدٌ ومَناكيدٌ وناكَدَهُ يتناكدان 'نكد', نَكِدَ يَنْكَدُ نَكَداً ونَكِدَتِ نَكِدٌ ومَناكيدٌ وناكَدَهُ يتناكدان",3,no vowel,"  *نكد* نَكِدَ عيشُهم بالكسر يَنْكَدُ نَكَداً اشتدَّ   ونَكِدَتِ الرَكِيَّةُ قلَّ ماؤها ورجلُ نَكِدٌ أي عَسِرٌ وقومٌ أنْكادٌ ومَناكيدٌ وناكَدَهُ فلانٌ وهما [[[[[[يتناكدان]]]]]] إذا تعاسرا _________  الهذلى  بكسر القاف وقوله ويروى "" نقد "" أي بفتحها  حاشية ع ونكد الغراب ينكد نكدا وكدى كأنه يريد أن يقئ شحيجه والانكد المشؤوم وناقة نكداء مقلات لا يعيش لها ولد فتكثرة ألبانها لانها لا ترضع قال الكميت ووحوح في حِضْنِ الفتاة ضَجيعُها   ولم يَكُ في النكد المقاليت مشخب - ويروى "" في المكد  "" وهما بمعنى والانكدان مازن بن مالك بن عمرو بن تميم ويربوع بن حنظلة قال الراجز   الانكدان مازن ويربوع   ها إن ذا اليوم لشر مجموع -"
